Date,Calabria,Centre-North,Centre-South,North,Sardinia,Sicily,South
2023-01-01 00:00:00,552.0295,1820.29225,4379.1185000000005,10916.33775,806.13675,1659.60925,1510.7255
2023-01-01 01:00:00,525.32875,1750.74675,4209.03475,10599.71175,783.55525,1576.9735,1445.64925
2023-01-01 02:00:00,463.028,1674.2855,3971.24375,9982.602,753.62675,1581.43925,1336.0240000000001
2023-01-01 03:00:00,423.18575,1616.1,3777.64725,9491.62225,736.3495,1502.49325,1218.1025
2023-01-01 04:00:00,420.0265,1532.98125,3691.74,9166.812750000001,723.2995,1449.775,1089.115
2023-01-01 05:00:00,417.84925,1536.0117500000001,3698.1285,9205.19325,727.35325,1432.481,1082.23225
2023-01-01 06:00:00,443.9915,1586.7855,3790.148,9687.8455,747.13375,1462.8165,1090.0295
2023-01-01 07:00:00,451.95574999999997,1624.51025,3785.6994999999997,9996.37175,767.05425,1443.28825,1068.37025
2023-01-01 08:00:00,573.713,1706.782,3954.66075,10067.235999999999,814.0625,1578.8295,1108.96625
2023-01-01 09:00:00,681.29925,1902.67775,4386.07925,10513.071,933.7125,1891.47575,1395.43475
2023-01-01 10:00:00,697.75,2028.17225,4690.314,11160.71325,938.84175,1935.6745,1563.534
2023-01-01 11:00:00,693.36275,2183.21775,4837.662249999999,12042.48825,1032.681,1943.959,1845.37975
2023-01-01 12:00:00,704.23525,2190.37125,4719.459,12229.8855,1003.4350000000001,1936.068,2018.2959999999998
2023-01-01 13:00:00,686.4685,2175.99825,4679.08875,11696.45725,972.5245,1843.041,1916.1715
2023-01-01 14:00:00,660.79075,2184.13875,4419.629,11231.849750000001,932.08425,1747.94275,1667.565
2023-01-01 15:00:00,671.67975,2156.112,4362.36675,11284.60175,922.8285,1793.4175,1537.2445
2023-01-01 16:00:00,631.80475,2115.9735,4466.7265,12043.5985,881.2027499999999,1758.33675,1552.1064999999999
2023-01-01 17:00:00,681.249,2332.69425,4869.190500000001,13422.11275,924.92625,1926.98425,1943.09325
2023-01-01 18:00:00,688.21825,2402.576,4998.14675,13967.482,977.3495,2032.64225,2089.08475
2023-01-01 19:00:00,681.5450000000001,2491.4094999999998,5127.702,14275.38725,1009.1247500000001,2070.34175,2129.48925
2023-01-01 20:00:00,683.41975,2434.1885,5088.80175,13815.016,1009.72325,2093.832,2161.76875
2023-01-01 21:00:00,666.579,2300.86625,4912.4915,13038.60125,969.4449999999999,2052.9365,2095.331
2023-01-01 22:00:00,626.22775,2128.0355,4603.06775,12031.302,906.354,1951.04475,1961.21775
2023-01-01 23:00:00,571.08375,1925.4885,4186.5467499999995,10929.3035,823.1827499999999,1807.7215,1741.92325
2023-01-02 00:00:00,494.75675,1749.6395,3854.1635,9887.079249999999,762.245,1603.18075,1480.935
2023-01-02 01:00:00,452.25874999999996,1620.69025,3711.30675,9285.09175,729.264,1497.38525,1299.5035
2023-01-02 02:00:00,444.1535,1589.58625,3540.40825,8989.2615,711.7815,1408.8495,1198.95975
2023-01-02 03:00:00,435.44875,1590.29225,3487.0585,8900.336500000001,707.91725,1366.672,1159.5245
2023-01-02 04:00:00,433.563,1607.717,3558.97175,9192.7265,719.3555,1375.77575,1145.64075
2023-01-02 05:00:00,477.26825,1740.1947499999999,3846.8962500000002,10117.91375,751.62625,1449.952,1203.899
2023-01-02 06:00:00,522.92725,2050.48,4456.49925,12450.7285,827.7425000000001,1612.15475,1462.468
2023-01-02 07:00:00,563.45975,2448.725,5075.808,14835.436,919.8225,1775.48325,1700.266
2023-01-02 08:00:00,711.79975,2852.1445,5664.019,16617.80525,999.9559999999999,2041.935,1939.84025
2023-01-02 09:00:00,881.3985,3131.72175,6198.7027499999995,17665.432,1042.12225,2372.591,2092.2825000000003
2023-01-02 10:00:00,881.5335,3151.51825,6413.1630000000005,17866.6215,1033.0365000000002,2311.99975,2074.6275
2023-01-02 11:00:00,840.33875,3163.8230000000003,6540.1185000000005,17937.266,1058.59925,2188.688,2152.4167500000003
2023-01-02 12:00:00,796.738,2989.99875,6446.7715,17662.806,1046.594,2157.64075,2185.20125
2023-01-02 13:00:00,794.60975,2863.1835,6357.62775,17299.673,1040.34025,2220.28625,2254.02875
2023-01-02 14:00:00,802.6510000000001,2994.60875,6434.30425,17432.661500000002,1039.5465,2197.2525,2244.72525
2023-01-02 15:00:00,809.78975,3031.605,6429.230750000001,17334.0035,1008.595,2157.41825,2143.35725
2023-01-02 16:00:00,788.853,3038.20125,6503.50725,17882.4015,986.23775,2215.03075,2170.26875
2023-01-02 17:00:00,819.37275,3188.971,6761.48825,18563.7775,1030.20225,2383.45175,2560.737
2023-01-02 18:00:00,834.63075,3172.3875,6772.3975,18231.76825,1097.59125,2522.1525,2588.32225
2023-01-02 19:00:00,843.6185,3161.0545,6813.162,18119.174,1116.23175,2592.5235000000002,2600.23575
2023-01-02 20:00:00,808.883,2983.21375,6557.626,16904.972999999998,1099.1544999999999,2577.601,2569.299
2023-01-02 21:00:00,759.4695,2716.02425,5982.44375,15491.72825,1032.579,2420.8745,2360.1310000000003
2023-01-02 22:00:00,684.5282500000001,2458.89575,5443.276,14019.813750000001,943.64025,2210.53725,2109.05825
2023-01-02 23:00:00,599.48525,2145.3175,4834.71825,12628.362,858.47075,1934.802,1888.094
2023-01-03 00:00:00,526.734,1882.0165,4294.2685,11427.64675,794.26575,1719.42175,1673.14725
2023-01-03 01:00:00,494.854,1775.669,3964.12525,10575.47175,759.359,1610.835,1460.436
2023-01-03 02:00:00,479.51425,1737.8225,3831.6884999999997,10245.628499999999,733.6845,1539.3342499999999,1313.0767500000002
2023-01-03 03:00:00,462.80174999999997,1719.28625,3760.18,10157.0695,729.4114999999999,1511.30725,1280.1934999999999
2023-01-03 04:00:00,460.74875,1717.75925,3775.79975,10402.7875,732.3935,1509.73625,1337.525
2023-01-03 05:00:00,492.8655,1815.41925,3961.18,11255.463,763.0795,1579.847,1490.14575
2023-01-03 06:00:00,545.87875,2132.21925,4602.57425,13687.278,845.46825,1794.5825,1789.7495
2023-01-03 07:00:00,630.91125,2521.00475,5255.33825,16112.576000000001,940.2814999999999,1983.84025,2029.2975000000001
2023-01-03 08:00:00,777.633,2872.48525,5849.90425,18134.72225,1023.052,2219.385,2299.06725
2023-01-03 09:00:00,896.9905,3038.943,6214.7835000000005,19156.5285,1104.57675,2487.892,2562.03575
2023-01-03 10:00:00,872.76625,3155.092,6315.04525,19208.36825,1154.5795,2351.63125,2627.018
2023-01-03 11:00:00,812.83775,3130.9252500000002,6330.56275,19055.8965,1093.19575,2129.16875,2574.91275
2023-01-03 12:00:00,807.64175,3117.5640000000003,6412.71875,18483.0795,1070.42925,2120.7392499999996,2289.828
2023-01-03 13:00:00,808.16125,2995.67375,6291.5055,18206.30375,1060.74825,2149.22175,2399.886
2023-01-03 14:00:00,830.14675,3020.147,6223.93225,18554.89725,1041.922,2199.33,2487.875
2023-01-03 15:00:00,848.08175,3020.88425,6363.18575,18538.45475,968.2785,2293.6025,2447.7622499999998
2023-01-03 16:00:00,812.34775,3058.7715,6376.7675,18972.31225,986.29975,2309.789,2620.9624999999996
2023-01-03 17:00:00,847.18175,3211.2855,6748.36675,19788.51225,1055.79925,2496.50525,2892.8495000000003
2023-01-03 18:00:00,829.0174999999999,3178.4297500000002,6761.436,19529.3505,1109.734,2583.83375,2945.6985
2023-01-03 19:00:00,823.91725,3169.0615,6802.265,19230.302499999998,1130.7675,2634.00275,2957.18325
2023-01-03 20:00:00,795.8225,2953.42175,6517.55725,17869.43475,1110.711,2601.1412499999997,2839.66125
2023-01-03 21:00:00,738.06425,2696.68325,5936.98275,16391.567499999997,1036.20225,2434.35975,2554.6405
2023-01-03 22:00:00,657.4315,2429.29675,5329.31525,14748.968,965.3072500000001,2192.197,2333.4845
2023-01-03 23:00:00,561.2942499999999,2133.9700000000003,4749.38375,13132.50775,862.4775,1933.42975,1993.18675
2023-01-04 00:00:00,496.63575000000003,1876.48025,4409.24325,11799.754,784.818,1620.2445,1631.5742500000001
2023-01-04 01:00:00,469.5495,1753.76925,4175.18725,10917.945,741.20775,1451.93225,1412.909
2023-01-04 02:00:00,459.52275,1713.86425,4026.7709999999997,10538.75525,721.03225,1378.881,1327.42325
2023-01-04 03:00:00,444.80674999999997,1704.78025,3930.2,10455.30875,708.9955,1344.7037500000001,1318.4547499999999
2023-01-04 04:00:00,451.02750000000003,1717.105,3912.263,10640.65975,717.76275,1350.81775,1384.114
2023-01-04 05:00:00,481.57399999999996,1816.49075,4094.2602500000003,11530.2585,752.283,1424.5662499999999,1540.067
2023-01-04 06:00:00,546.6535,2119.83075,4657.60725,13640.564,840.335,1593.7665,1808.49325
2023-01-04 07:00:00,618.8875,2515.17025,5319.43075,16065.36575,949.4735000000001,1764.66125,1958.01175
2023-01-04 08:00:00,734.7595,2984.463,5915.47175,18357.443,1047.9865,2003.99425,2261.63175
2023-01-04 09:00:00,850.8605,3249.0147500000003,6281.36325,19058.005,1101.9265,2253.9897499999997,2601.84025
2023-01-04 10:00:00,823.17975,3265.9795,6307.79575,18986.03625,1130.99425,2076.4835,2544.7815
2023-01-04 11:00:00,793.39625,3307.6907499999998,6454.94275,18416.947500000002,1136.06075,1891.9434999999999,2580.26925
2023-01-04 12:00:00,810.24775,3124.358,6321.52325,17584.6575,1124.446,1978.365,2633.6525
2023-01-04 13:00:00,800.53175,2968.2855,6307.3395,17022.59675,1078.06025,1963.149,2268.5375
2023-01-04 14:00:00,850.3965000000001,3071.75025,6323.12875,17529.057,1101.75025,2138.21675,2140.70025
2023-01-04 15:00:00,834.61625,2966.8455,6198.02575,17897.18875,1043.43775,2182.2315,2283.404
2023-01-04 16:00:00,762.38275,3056.888,6315.16625,18741.2565,1018.4705,2188.60075,2497.9855
2023-01-04 17:00:00,830.4862499999999,3245.60975,6686.1165,19994.8475,1067.73275,2413.599,2793.8585
2023-01-04 18:00:00,847.27125,3230.03475,6759.34375,19921.7655,1128.29775,2521.99775,2773.5387499999997
2023-01-04 19:00:00,850.18575,3209.0415,6763.53,19596.78975,1147.11125,2572.6775,2805.91425
2023-01-04 20:00:00,809.19725,2987.73875,6474.91725,18265.25125,1123.19525,2550.60825,2743.0919999999996
2023-01-04 21:00:00,752.8395,2732.63325,5979.8685,16568.32125,1045.4835,2371.28025,2500.57375
2023-01-04 22:00:00,650.614,2458.96225,5408.1705,14747.852,950.44075,2125.81725,2338.6435
2023-01-04 23:00:00,569.06525,2203.77225,4900.975,13345.956,866.117,1838.35425,2079.76025
2023-01-05 00:00:00,497.644,1965.82775,4269.05875,12271.65825,790.9095,1686.60275,1814.79825
2023-01-05 01:00:00,470.4065,1852.077,3971.1175,11475.374,742.2295,1566.1805,1597.11475
2023-01-05 02:00:00,432.129,1795.872,3825.867,11125.42325,717.0345,1495.2082500000001,1496.216
2023-01-05 03:00:00,442.57625,1794.78275,3732.45475,10882.371,705.73625,1455.94775,1450.1309999999999
2023-01-05 04:00:00,438.59325,1828.1367500000001,3782.4925,11064.27075,715.4105,1476.67275,1471.92375
2023-01-05 05:00:00,456.32625,1937.5662499999999,4024.9762499999997,12116.98375,757.1575,1585.40525,1568.58525
2023-01-05 06:00:00,523.4065,2214.275,4692.778,14216.51225,844.20475,1763.4285,1802.14525
2023-01-05 07:00:00,616.19775,2635.30175,5432.99775,16894.8665,949.25725,1958.914,1951.96475
2023-01-05 08:00:00,746.641,3075.99025,6106.13725,18781.53775,1043.683,2221.2337500000003,2249.027
2023-01-05 09:00:00,862.9735000000001,3364.77325,6597.43225,19437.53225,1121.8125,2451.75675,2476.21925
2023-01-05 10:00:00,837.4775,3325.74625,6474.5655,19125.0145,1127.86425,2283.45975,2519.37225
2023-01-05 11:00:00,814.7284999999999,3145.8665,6281.77025,18994.17175,1063.519,2168.868,2511.57625
2023-01-05 12:00:00,799.53975,2948.9297500000002,6258.08425,18334.4745,1037.992,2158.438,2455.0415000000003
2023-01-05 13:00:00,717.9612500000001,2855.94475,6299.4945,17962.5325,1067.7649999999999,2021.70825,2368.344
2023-01-05 14:00:00,787.9694999999999,2975.1400000000003,6301.03225,18134.62125,1087.00725,2150.9527500000004,2290.2775
2023-01-05 15:00:00,820.18125,2994.60175,6399.31425,18084.6195,1084.88075,2309.8227500000003,2241.07925
2023-01-05 16:00:00,758.33025,3103.48975,6582.436,18292.19725,1030.1154999999999,2275.79125,2289.1395
2023-01-05 17:00:00,792.7317499999999,3284.5035,6921.137,19430.82675,1078.79375,2460.5387499999997,2610.718
2023-01-05 18:00:00,802.6075000000001,3296.332,6920.61525,19433.022,1129.91725,2521.94175,2698.814
2023-01-05 19:00:00,802.988,3272.6545,6943.69875,19107.033499999998,1141.43725,2580.704,2680.484
2023-01-05 20:00:00,762.3915,3072.0985,6661.8057499999995,17819.92925,1117.9475,2521.7185,2591.359
2023-01-05 21:00:00,716.3299999999999,2815.85275,6122.8009999999995,16275.020499999999,1034.621,2329.13875,2314.73625
2023-01-05 22:00:00,673.091,2541.392,5544.907,14685.77125,977.22425,2119.4970000000003,2179.86775
2023-01-05 23:00:00,601.6795,2299.2219999999998,5021.807,13723.677,890.10025,1907.558,2010.2065000000002
2023-01-06 00:00:00,504.54175,2050.563,4603.592,12610.59025,804.509,1694.05375,1589.15075
2023-01-06 01:00:00,460.92575,1886.73,4297.86125,11790.10075,747.513,1556.787,1409.83225
2023-01-06 02:00:00,435.1265,1803.375,4050.0705000000003,11147.895,718.408,1466.9157500000001,1312.96025
2023-01-06 03:00:00,425.1445,1754.405,3903.7095,10818.782,707.29675,1399.59325,1300.06925
2023-01-06 04:00:00,419.62475,1736.24025,3862.37525,10745.35025,708.24825,1391.11125,1295.04975
2023-01-06 05:00:00,426.7935,1795.47325,3907.54425,11495.23125,726.74425,1454.6745,1413.039
2023-01-06 06:00:00,450.76225,1907.80025,4133.44275,12199.93275,769.84075,1529.71525,1528.5059999999999
2023-01-06 07:00:00,465.171,2090.07075,4419.1179999999995,13328.7855,827.9060000000001,1613.24475,1662.204
2023-01-06 08:00:00,538.909,2190.65675,4714.608,13962.548999999999,887.22825,1819.8072499999998,1891.7415
2023-01-06 09:00:00,652.29675,2233.13,4972.48275,14521.1545,967.18125,2146.022,2175.483
2023-01-06 10:00:00,663.941,2200.68225,5131.60675,14902.68725,1025.94575,2146.21825,2310.41925
2023-01-06 11:00:00,665.9875,2225.39225,5268.16725,15308.88125,1087.35825,2116.08825,2509.12525
2023-01-06 12:00:00,631.14975,2234.73475,5385.7125,15384.61425,1126.9985000000001,2060.8895,2523.65075
2023-01-06 13:00:00,592.549,2048.0675,5207.888,14527.7945,1031.79875,2059.1639999999998,2361.2380000000003
2023-01-06 14:00:00,643.33725,2069.9452499999998,5051.680249999999,14366.5065,961.4765,2105.0117499999997,2071.043
2023-01-06 15:00:00,672.92525,2217.87575,5177.1475,14631.19375,969.1990000000001,2139.237,1983.1715
2023-01-06 16:00:00,626.98975,2366.29025,5458.206,15198.069,957.8040000000001,1983.6695,1968.22175
2023-01-06 17:00:00,664.70775,2608.3199999999997,5838.7625,16407.68,1000.86325,2122.47825,2344.68825
2023-01-06 18:00:00,701.0825,2710.48475,5810.5145,16766.61825,1053.196,2226.70525,2587.8987500000003
2023-01-06 19:00:00,703.5115000000001,2783.219,5967.42725,17018.39575,1073.9837499999999,2278.8379999999997,2578.87475
2023-01-06 20:00:00,688.063,2703.2484999999997,5934.46775,16202.6445,1062.97775,2281.81275,2477.036
2023-01-06 21:00:00,648.6305,2533.92075,5510.7045,15258.43975,1012.38225,2168.91925,2392.50225
2023-01-06 22:00:00,610.845,2329.4865,5024.53475,14007.630000000001,943.0255,1995.27975,2268.69825
2023-01-06 23:00:00,546.267,2110.81475,4823.9625,12825.639,863.03125,1855.288,1832.24775
2023-01-07 00:00:00,484.79200000000003,1883.7535,4319.4375,11784.16175,800.01925,1641.37025,1534.96575
2023-01-07 01:00:00,447.625,1757.193,3951.19725,11228.61975,751.25225,1503.4035,1348.71
2023-01-07 02:00:00,415.60075,1654.81725,3643.2110000000002,10651.43325,721.83825,1422.421,1379.6785
2023-01-07 03:00:00,412.147,1634.274,3557.5125,10385.81175,712.11975,1395.4235,1309.46175
2023-01-07 04:00:00,418.47950000000003,1634.8885,3545.27025,10553.88725,717.85975,1402.9095,1324.20525
2023-01-07 05:00:00,429.659,1702.44225,3711.3375,11206.24325,740.0822499999999,1446.4475,1411.538
2023-01-07 06:00:00,473.75525,1884.9695,4174.75625,12500.266749999999,800.09375,1566.42325,1558.23525
2023-01-07 07:00:00,500.83275000000003,2075.80125,4524.998250000001,13806.218,876.04475,1661.3845,1712.72
2023-01-07 08:00:00,586.7705,2259.6815,4882.33125,14688.38175,957.46775,1914.9585,1883.15825
2023-01-07 09:00:00,696.00675,2467.4855,5262.17475,15434.59325,1073.31675,2207.497,2044.6757499999999
2023-01-07 10:00:00,685.90225,2561.5245,5382.131,15647.59,1104.39725,2074.0834999999997,2044.8725
2023-01-07 11:00:00,663.1595,2569.00125,5351.296,15760.9225,988.47925,1929.8225,2197.56925
2023-01-07 12:00:00,647.21675,2569.31975,5387.817,15790.52025,954.6525,1887.5462499999999,2184.67775
2023-01-07 13:00:00,640.7735,2496.49,5407.18475,15106.0305,973.83,1963.926,2151.7655
2023-01-07 14:00:00,696.98325,2468.88675,5427.21475,15078.229,1027.253,2091.4432500000003,1989.7402499999998
2023-01-07 15:00:00,696.0545,2479.5254999999997,5496.0805,15408.1475,1012.0052499999999,2127.58125,1947.6045
2023-01-07 16:00:00,672.0305000000001,2565.155,5696.1005000000005,15974.175749999999,986.83475,2107.06225,2004.14175
2023-01-07 17:00:00,735.136,2799.526,6215.8322499999995,17341.605,1016.28225,2273.64475,2351.47425
2023-01-07 18:00:00,736.01425,2886.11875,6354.31725,17882.58925,1075.07625,2343.48325,2463.651
2023-01-07 19:00:00,760.1305,2955.105,6448.15775,17998.41225,1086.47975,2346.1695,2473.29525
2023-01-07 20:00:00,737.91975,2783.16925,6227.178,16683.56575,1064.326,2305.9002499999997,2390.941
2023-01-07 21:00:00,669.338,2537.2235,5732.07075,15497.54825,1009.19525,2175.632,2254.7425
2023-01-07 22:00:00,628.521,2333.7659999999996,5228.19925,14464.618999999999,938.514,1979.78125,2060.0995
2023-01-07 23:00:00,571.3405,2109.44125,4741.8985,13281.118,865.93575,1818.69975,1871.5662499999999
2023-01-08 00:00:00,500.05475,1904.76775,4406.89925,12330.12525,798.579,1638.01975,1589.0545
2023-01-08 01:00:00,457.589,1737.6354999999999,4069.6639999999998,11378.20725,744.4159999999999,1490.89625,1388.34175
2023-01-08 02:00:00,436.555,1669.746,3794.891,10762.12425,713.1030000000001,1400.4660000000001,1326.61425
2023-01-08 03:00:00,432.35075,1625.12,3697.9077500000003,10547.82925,706.86875,1350.317,1264.60625
2023-01-08 04:00:00,431.69,1628.2855,3679.76125,10587.806,708.70025,1334.67975,1228.5774999999999
2023-01-08 05:00:00,438.58425,1662.6485,3721.4665,10912.733250000001,720.4205,1358.91225,1311.23525
2023-01-08 06:00:00,463.20349999999996,1766.05075,3919.96275,11747.781500000001,758.104,1435.3362499999998,1419.8117499999998
2023-01-08 07:00:00,465.65375,1870.79,4118.18675,12398.36025,795.39675,1481.4555,1434.40725
2023-01-08 08:00:00,572.56125,2011.5217499999999,4451.17425,13124.1435,875.58575,1738.20775,1594.55575
2023-01-08 09:00:00,740.6155,2184.76775,4861.92325,14209.94525,1009.4075,2103.45325,2117.8875
2023-01-08 10:00:00,777.46775,2397.76725,5181.3552500000005,14950.87125,1013.92875,2054.013,2163.09625
2023-01-08 11:00:00,738.26775,2491.2529999999997,5332.07675,15516.5615,988.3505,1870.6347500000002,2093.6055
2023-01-08 12:00:00,724.2492500000001,2423.6385,5498.33475,15916.82325,991.09725,1889.8825,2026.2245
2023-01-08 13:00:00,717.0097499999999,2351.6665000000003,5294.369000000001,15301.76125,993.6492499999999,1888.44275,2143.10125
2023-01-08 14:00:00,716.2647499999999,2540.2015,5185.9307499999995,15005.85925,963.48075,1904.94225,2061.5705
2023-01-08 15:00:00,707.335,2520.39975,5156.6155,14789.692500000001,922.6052500000001,1956.41325,1933.939
2023-01-08 16:00:00,637.26675,2498.75025,5296.9485,15180.93275,957.9365,1890.52975,1869.3854999999999
2023-01-08 17:00:00,676.30925,2647.35525,5771.13625,16405.943750000002,1010.03775,2055.58475,2133.1327499999998
2023-01-08 18:00:00,680.874,2763.56075,5930.75,16980.14875,1055.18225,2171.08225,2240.152
2023-01-08 19:00:00,683.78975,2858.1175,6130.284250000001,17317.0075,1074.645,2226.8247499999998,2244.08025
2023-01-08 20:00:00,693.0840000000001,2786.9089999999997,6084.10325,16519.603750000002,1071.8885,2245.76425,2205.147
2023-01-08 21:00:00,663.67575,2611.54375,5730.0265,15641.3005,1020.7139999999999,2138.78375,2045.20575
2023-01-08 22:00:00,620.898,2392.7105,5322.67475,14249.742,940.36025,1962.99575,1806.6185
2023-01-08 23:00:00,579.699,2210.3475,4905.77575,12951.604,856.2755,1768.2135,1514.83475
2023-01-09 00:00:00,530.72775,2009.3942499999998,4526.634,11799.537,781.9785,1558.77025,1210.2082500000001
2023-01-09 01:00:00,492.95425,1959.79825,4186.58875,11217.115249999999,750.646,1428.64275,1119.5045
2023-01-09 02:00:00,470.6905,1958.29375,4012.62525,11165.523000000001,734.26075,1369.9075,1080.449
2023-01-09 03:00:00,465.32925,1919.118,3966.9624999999996,11062.357250000001,729.521,1343.24025,1043.22225
2023-01-09 04:00:00,460.903,1949.644,3984.2875,11284.853,739.691,1367.7995,1123.07225
2023-01-09 05:00:00,500.88025,2087.348,4358.25175,12888.3425,790.3185,1464.89325,1254.215
2023-01-09 06:00:00,619.61325,2616.202,5278.102,17224.80975,905.749,1725.145,1663.129
2023-01-09 07:00:00,704.2225,3130.47125,6194.864,21374.097999999998,1047.064,1988.562,2174.7175
2023-01-09 08:00:00,824.41125,3614.6545,6694.793,24488.40125,1116.3899999999999,2118.74125,2427.3587500000003
2023-01-09 09:00:00,919.6105,3868.5455,7213.2164999999995,25849.932249999998,1125.1695,2160.397,2550.8785
2023-01-09 10:00:00,905.2595,3947.86025,7451.9465,25841.1985,1169.33425,2136.12775,2462.5235000000002
2023-01-09 11:00:00,940.4784999999999,3915.2855,7425.40175,25354.33675,1165.79725,2097.6385,2567.062
2023-01-09 12:00:00,893.1097500000001,3842.3269999999998,7584.27925,24303.630250000002,1180.2185,2076.12275,2785.5625
2023-01-09 13:00:00,869.03175,3764.2225,7383.68375,24433.14125,1075.4025,2076.97775,2710.2915000000003
2023-01-09 14:00:00,875.0482499999999,3797.11425,7187.61975,24686.222,1030.79875,2086.044,2683.1532500000003
2023-01-09 15:00:00,935.342,3889.70375,7425.136,24533.62675,1057.3365,2155.95075,2606.40375
2023-01-09 16:00:00,913.8444999999999,3916.804,7384.86275,24762.93425,1057.84375,2253.19175,2620.0195000000003
2023-01-09 17:00:00,934.744,3921.46375,7664.8322499999995,25219.629999999997,1101.58775,2378.86425,2737.37725
2023-01-09 18:00:00,956.38375,3832.1455,7627.694,24458.97925,1151.9035,2403.72975,2750.4139999999998
2023-01-09 19:00:00,956.336,3778.57325,7679.816500000001,23830.40875,1181.9859999999999,2456.2655,2745.1135
2023-01-09 20:00:00,904.5415,3557.2675,7382.12525,22572.56975,1170.563,2443.439,2698.2445
2023-01-09 21:00:00,787.914,3262.75225,6680.406,20992.12625,1092.4122499999999,2283.43975,2562.699
2023-01-09 22:00:00,730.3072500000001,2918.08475,5946.5505,18562.57875,1002.3515,2075.88375,2307.74275
2023-01-09 23:00:00,689.83875,2591.45425,5312.0740000000005,16517.55275,916.399,1827.52225,1952.90875
2023-01-10 00:00:00,626.688,2428.475,4779.204,15334.923499999999,852.6945000000001,1634.31025,1684.4547499999999
2023-01-10 01:00:00,589.32575,2332.8635,4472.719,14561.03675,799.36425,1501.5610000000001,1476.37975
2023-01-10 02:00:00,583.59325,2237.4255,4262.62525,14004.7705,763.9145,1415.388,1356.53275
2023-01-10 03:00:00,563.98075,2258.08275,4203.09925,14058.7055,766.745,1403.277,1371.6095
2023-01-10 04:00:00,572.1005,2286.282,4210.7455,14362.138500000001,780.20975,1427.9185,1438.6055000000001
2023-01-10 05:00:00,637.6355,2477.7785,4508.704,15758.486499999999,809.977,1514.685,1555.2335
2023-01-10 06:00:00,717.7652499999999,2980.37025,5505.37025,19678.131,926.93675,1756.4735,1772.9535
2023-01-10 07:00:00,825.7485,3535.04425,6495.3,24121.28425,1076.0335,2022.66075,2022.429
2023-01-10 08:00:00,919.8217500000001,4061.98175,7026.0375,26731.995750000002,1150.5365000000002,2193.7815,2423.84575
2023-01-10 09:00:00,898.5260000000001,4398.521,7660.4785,27373.054500000002,1168.75875,2261.76725,2643.6442500000003
2023-01-10 10:00:00,930.98075,4511.23975,7979.56025,27041.41125,1114.62075,2368.46525,2466.7215
2023-01-10 11:00:00,834.091,4391.14825,7992.836,26798.36725,1094.8295,2321.29525,2561.18275
2023-01-10 12:00:00,782.3455,3987.2005,7764.8685000000005,25097.227,1136.74175,2307.8025000000002,2664.564
2023-01-10 13:00:00,805.98525,3860.4745000000003,7530.2119999999995,24975.093249999998,1158.85575,2216.026,2493.6035
2023-01-10 14:00:00,841.62075,3954.17875,7454.00725,25074.54025,1099.94625,2190.5385,2358.418
2023-01-10 15:00:00,832.8615,3918.96975,7472.995,24780.8795,1080.474,2255.0005,2466.319
2023-01-10 16:00:00,878.64,3920.124,7484.5125,24892.293250000002,1066.9015,2344.2235,2531.80525
2023-01-10 17:00:00,935.457,4011.4764999999998,8009.751249999999,25721.31625,1114.11425,2457.33675,2669.7985
2023-01-10 18:00:00,964.0382500000001,3934.92375,8051.2474999999995,25302.64175,1158.1467499999999,2525.0205,2650.4815
2023-01-10 19:00:00,957.59025,3875.521,8128.6275000000005,24670.75,1182.78925,2573.4425,2693.279
2023-01-10 20:00:00,946.86025,3632.3495000000003,7785.308,23216.930249999998,1170.55,2557.292,2628.4595
2023-01-10 21:00:00,882.586,3391.32625,7060.657,21735.52675,1088.13375,2391.85775,2434.6625
2023-01-10 22:00:00,756.85625,3055.538,6359.5509999999995,19473.8775,980.0319999999999,2165.7555,2213.3895
2023-01-10 23:00:00,665.3235,2798.28625,5761.49625,17650.1195,872.7392500000001,1925.45,1880.08525
2023-01-11 00:00:00,584.626,2505.3245,5114.25525,15893.42225,783.583,1686.52425,1565.7649999999999
2023-01-11 01:00:00,542.0105,2392.53025,4706.213,15165.79775,740.0955,1543.2917499999999,1469.56125
2023-01-11 02:00:00,520.0575,2342.77275,4488.74075,14893.72925,716.50275,1467.86125,1442.836
2023-01-11 03:00:00,520.93625,2333.5055,4427.8099999999995,14701.9225,713.15575,1434.87575,1365.2939999999999
2023-01-11 04:00:00,546.8017500000001,2370.3052500000003,4499.1385,15091.330750000001,720.775,1445.48175,1378.1667499999999
2023-01-11 05:00:00,576.7415000000001,2512.38825,4817.36475,16367.73675,763.07425,1543.409,1521.0355
2023-01-11 06:00:00,681.11225,3079.7095,5748.340749999999,20287.62775,887.486,1801.982,1873.7417500000001
2023-01-11 07:00:00,777.21975,3619.0035,6680.996,24500.27825,1055.595,2112.6265,2302.28025
2023-01-11 08:00:00,990.833,4103.93,7428.455,27020.4595,1137.89175,2386.5815000000002,2529.34975
2023-01-11 09:00:00,987.61675,4327.967,7859.748,27506.801,1188.076,2491.75425,2720.5370000000003
2023-01-11 10:00:00,922.2305,4264.0337500000005,7787.6155,27000.63175,1240.43325,2408.0105,2749.54525
2023-01-11 11:00:00,852.644,4209.33425,7546.23825,26798.045749999997,1131.78125,2267.9387500000003,2843.0175
2023-01-11 12:00:00,835.64225,4020.39375,7271.16,25158.87,1061.8597499999998,2232.8755,2807.44825
