Date,Geothermal,Hydro,Photovoltaic,Self-consumption,Thermal,Wind,TOT Generation,Renewables weight
2023-01-01 00:00:00,0.62,1.81,0.0,1.443,14.47,0.2,17.1,0.15380116959064327
2023-01-01 01:00:00,0.62,1.66,0.0,1.365,13.85,0.16,16.29,0.1497851442602824
2023-01-01 02:00:00,0.62,1.61,0.0,1.26,12.93,0.16,15.32,0.15600522193211488
2023-01-01 03:00:00,0.62,1.61,0.0,1.191,12.32,0.18,14.73,0.16361167684996605
2023-01-01 04:00:00,0.62,1.56,0.0,1.081,11.99,0.22,14.39,0.16678248783877694
2023-01-01 05:00:00,0.62,1.58,0.0,1.077,12.1,0.25,14.55,0.16838487972508592
2023-01-01 06:00:00,0.62,1.66,0.0,1.113,12.24,0.23,14.75,0.1701694915254237
2023-01-01 07:00:00,0.62,1.76,0.07,1.105,12.48,0.22,15.15,0.17623762376237623
2023-01-01 08:00:00,0.62,2.21,1.18,1.238,11.95,0.2,16.16,0.26051980198019803
2023-01-01 09:00:00,0.62,1.97,3.3,1.692,11.06,0.15,17.099999999999998,0.3532163742690059
2023-01-01 10:00:00,0.62,1.71,4.4,2.045,11.4,0.14,18.270000000000003,0.37602627257799665
2023-01-01 11:00:00,0.62,1.75,5.1,2.417,11.74,0.14,19.35,0.39328165374677
2023-01-01 12:00:00,0.62,1.6,4.79,2.328,11.98,0.18,19.17,0.3750652060511215
2023-01-01 13:00:00,0.62,1.59,4.52,2.167,12.04,0.22,18.99,0.36598209583991576
2023-01-01 14:00:00,0.62,1.61,3.39,1.797,11.83,0.25,17.7,0.33163841807909605
2023-01-01 15:00:00,0.62,1.87,1.72,1.502,13.26,0.23,17.7,0.2508474576271187
2023-01-01 16:00:00,0.62,2.09,0.21,1.395,15.56,0.28,18.76,0.17057569296375266
2023-01-01 17:00:00,0.62,3.38,0.0,1.571,17.03,0.26,21.290000000000003,0.20009394081728507
2023-01-01 18:00:00,0.62,3.69,0.0,1.652,17.5,0.27,22.08,0.2074275362318841
2023-01-01 19:00:00,0.62,4.0,0.0,1.686,17.53,0.31,22.46,0.21950133570792518
2023-01-01 20:00:00,0.62,3.27,0.0,1.681,17.57,0.35,21.810000000000002,0.19440623567171023
2023-01-01 21:00:00,0.62,2.15,0.0,1.675,17.55,0.37,20.69,0.15176413726437893
2023-01-01 22:00:00,0.62,1.86,0.0,1.588,16.29,0.45,19.22,0.15244536940686787
2023-01-01 23:00:00,0.62,1.64,0.0,1.439,14.57,0.45,17.279999999999998,0.15682870370370372
2023-01-02 00:00:00,0.62,1.44,0.0,1.168,12.81,0.47,15.340000000000002,0.16492829204693613
2023-01-02 01:00:00,0.62,1.41,0.0,1.166,12.53,0.54,15.099999999999998,0.17019867549668877
2023-01-02 02:00:00,0.62,1.31,0.0,1.107,12.77,0.64,15.34,0.16753585397653195
2023-01-02 03:00:00,0.62,1.29,0.0,1.086,12.81,0.63,15.350000000000001,0.16547231270358304
2023-01-02 04:00:00,0.62,1.41,0.0,1.137,12.63,0.6,15.26,0.17234600262123198
2023-01-02 05:00:00,0.62,1.48,0.0,1.214,13.37,0.59,16.06,0.16749688667496887
2023-01-02 06:00:00,0.62,1.66,0.0,1.55,15.81,0.64,18.73,0.1558996262680192
2023-01-02 07:00:00,0.62,2.18,0.07,1.945,18.38,0.75,22.0,0.16454545454545455
2023-01-02 08:00:00,0.62,3.03,0.8,2.276,19.65,0.88,24.979999999999997,0.21337069655724583
2023-01-02 09:00:00,0.61,2.93,2.2,2.71,20.23,0.91,26.88,0.24739583333333334
2023-01-02 10:00:00,0.61,2.58,2.97,2.884,19.04,0.93,26.13,0.2713356295445848
2023-01-02 11:00:00,0.61,2.33,3.46,3.037,18.28,1.07,25.75,0.2900970873786408
2023-01-02 12:00:00,0.61,2.21,3.49,3.073,17.99,1.09,25.389999999999997,0.2914533280819221
2023-01-02 13:00:00,0.61,2.15,3.39,3.01,18.19,1.08,25.42,0.2844217151848938
2023-01-02 14:00:00,0.61,2.12,2.85,2.923,19.22,1.05,25.849999999999998,0.25647969052224373
2023-01-02 15:00:00,0.61,2.32,1.44,2.644,20.57,0.92,25.86,0.20456303170920337
2023-01-02 16:00:00,0.6,3.03,0.21,2.592,21.72,0.84,26.4,0.17727272727272728
2023-01-02 17:00:00,0.61,4.09,0.0,2.596,22.86,0.84,28.4,0.19507042253521129
2023-01-02 18:00:00,0.62,4.07,0.0,2.544,22.8,0.74,28.23,0.19234856535600428
2023-01-02 19:00:00,0.62,3.98,0.0,2.609,23.09,0.69,28.38,0.18639887244538406
2023-01-02 20:00:00,0.62,3.11,0.0,2.548,21.96,0.61,26.3,0.1650190114068441
2023-01-02 21:00:00,0.62,2.38,0.0,2.24,20.14,0.71,23.85,0.15555555555555556
2023-01-02 22:00:00,0.62,1.74,0.0,2.08,18.19,0.77,21.32,0.14681050656660413
2023-01-02 23:00:00,0.62,1.47,0.0,1.775,16.0,0.81,18.9,0.15343915343915346
2023-01-03 00:00:00,0.62,1.24,0.0,1.457,13.93,0.87,16.66,0.1638655462184874
2023-01-03 01:00:00,0.62,1.21,0.0,1.265,13.13,0.8,15.760000000000002,0.16687817258883247
2023-01-03 02:00:00,0.62,1.27,0.0,1.263,12.49,0.73,15.110000000000001,0.17339510258107213
2023-01-03 03:00:00,0.62,1.22,0.0,1.274,12.28,0.68,14.799999999999999,0.17027027027027028
2023-01-03 04:00:00,0.62,1.26,0.0,1.306,12.52,0.6,14.999999999999998,0.16533333333333336
2023-01-03 05:00:00,0.62,1.39,0.0,1.382,13.68,0.53,16.22,0.15659679408138102
2023-01-03 06:00:00,0.61,1.69,0.0,1.878,16.19,0.5,18.990000000000002,0.14744602422327538
2023-01-03 07:00:00,0.6,2.31,0.03,2.241,18.36,0.57,21.87,0.16049382716049382
2023-01-03 08:00:00,0.61,4.29,0.68,2.514,18.4,0.5,24.479999999999997,0.24836601307189546
2023-01-03 09:00:00,0.61,4.18,1.92,2.861,18.83,0.38,25.919999999999998,0.27353395061728397
2023-01-03 10:00:00,0.61,2.76,2.73,2.994,19.06,0.31,25.469999999999995,0.2516686297605026
2023-01-03 11:00:00,0.62,2.47,2.88,3.018,17.78,0.37,24.12,0.26285240464344944
2023-01-03 12:00:00,0.62,2.11,2.82,2.992,17.57,0.45,23.57,0.2545608824777259
2023-01-03 13:00:00,0.62,2.01,2.79,2.949,17.32,0.48,23.220000000000002,0.2540913006029285
2023-01-03 14:00:00,0.61,2.13,2.28,2.818,18.45,0.48,23.95,0.22964509394572025
2023-01-03 15:00:00,0.61,2.52,1.18,2.647,19.54,0.45,24.299999999999997,0.19588477366255144
2023-01-03 16:00:00,0.61,3.83,0.2,2.581,20.06,0.39,25.09,0.20047827819848546
2023-01-03 17:00:00,0.61,5.84,0.0,2.557,20.11,0.31,26.869999999999997,0.2515816896166729
2023-01-03 18:00:00,0.62,5.68,0.0,2.508,20.11,0.24,26.65,0.2454033771106942
2023-01-03 19:00:00,0.62,5.66,0.0,2.532,20.32,0.23,26.830000000000002,0.24263883712262393
2023-01-03 20:00:00,0.62,3.67,0.0,2.437,20.24,0.3,24.83,0.18485702778896496
2023-01-03 21:00:00,0.62,2.52,0.0,2.191,18.44,0.37,21.950000000000003,0.15990888382687926
2023-01-03 22:00:00,0.62,1.93,0.0,1.946,16.55,0.41,19.51,0.15171706817016914
2023-01-03 23:00:00,0.62,1.58,0.0,1.514,14.24,0.45,16.89,0.15689757252812317
2023-01-04 00:00:00,0.62,1.32,0.0,1.166,11.73,0.46,14.13,0.16985138004246284
2023-01-04 01:00:00,0.62,1.27,0.0,1.025,11.41,0.51,13.81,0.17378711078928316
2023-01-04 02:00:00,0.62,1.24,0.0,1.024,11.47,0.47,13.8,0.16884057971014493
2023-01-04 03:00:00,0.62,1.18,0.0,1.024,11.56,0.47,13.83,0.16413593637020965
2023-01-04 04:00:00,0.62,1.23,0.0,1.048,11.77,0.52,14.139999999999999,0.16760961810466762
2023-01-04 05:00:00,0.62,1.34,0.0,1.128,12.4,0.48,14.84,0.16442048517520216
2023-01-04 06:00:00,0.62,1.7,0.0,1.285,13.55,0.49,16.36,0.17176039119804398
2023-01-04 07:00:00,0.62,2.18,0.05,1.561,16.2,0.51,19.560000000000002,0.17177914110429449
2023-01-04 08:00:00,0.61,4.1,0.8,1.98,16.8,0.57,22.880000000000003,0.26573426573426573
2023-01-04 09:00:00,0.61,4.32,2.3,2.399,16.52,0.48,24.23,0.31820057779612054
2023-01-04 10:00:00,0.61,3.21,3.47,2.677,15.79,0.44,23.52,0.32865646258503406
2023-01-04 11:00:00,0.6,2.6,4.41,2.781,14.66,0.58,22.849999999999998,0.35842450765864337
2023-01-04 12:00:00,0.6,2.01,4.74,2.872,13.94,0.71,22.0,0.3663636363636363
2023-01-04 13:00:00,0.61,2.03,4.03,2.695,14.47,0.9,22.04,0.3434664246823957
2023-01-04 14:00:00,0.61,2.3,3.12,2.646,16.14,1.01,23.180000000000003,0.3037100949094046
2023-01-04 15:00:00,0.61,4.34,1.53,2.277,16.77,0.99,24.24,0.3081683168316832
2023-01-04 16:00:00,0.61,6.19,0.23,2.141,17.39,1.02,25.44,0.3164308176100629
2023-01-04 17:00:00,0.61,7.66,0.0,2.293,17.65,1.12,27.04,0.3472633136094675
2023-01-04 18:00:00,0.61,7.71,0.0,2.282,17.82,1.11,27.25,0.3460550458715596
2023-01-04 19:00:00,0.61,6.78,0.0,2.295,18.27,1.02,26.68,0.31521739130434784
2023-01-04 20:00:00,0.61,6.05,0.0,2.237,17.99,0.92,25.57,0.2964411419632382
2023-01-04 21:00:00,0.61,3.25,0.0,1.962,16.73,0.85,21.44,0.2196828358208955
2023-01-04 22:00:00,0.62,2.34,0.0,1.695,14.41,0.91,18.28,0.21170678336980306
2023-01-04 23:00:00,0.62,1.77,0.0,1.472,12.66,0.97,16.02,0.20973782771535582
2023-01-05 00:00:00,0.62,1.57,0.0,1.378,12.13,0.91,15.23,0.2035456336178595
2023-01-05 01:00:00,0.62,1.41,0.0,1.313,11.75,0.8,14.58,0.19410150891632375
2023-01-05 02:00:00,0.62,1.31,0.0,1.301,11.43,0.76,14.12,0.19050991501416434
2023-01-05 03:00:00,0.62,1.21,0.0,1.239,11.5,0.77,14.1,0.1843971631205674
2023-01-05 04:00:00,0.62,1.25,0.0,1.245,11.75,0.73,14.350000000000001,0.18118466898954702
2023-01-05 05:00:00,0.62,1.36,0.0,1.433,12.85,0.77,15.6,0.1762820512820513
2023-01-05 06:00:00,0.62,1.83,0.0,1.56,15.2,0.83,18.479999999999997,0.17748917748917753
2023-01-05 07:00:00,0.62,2.42,0.07,2.006,17.65,0.92,21.68,0.18588560885608857
2023-01-05 08:00:00,0.62,4.31,1.14,2.394,17.96,1.07,25.1,0.28446215139442227
2023-01-05 09:00:00,0.62,4.3,3.04,2.914,18.07,1.24,27.27,0.33736707004033734
2023-01-05 10:00:00,0.61,2.99,3.97,3.181,16.77,1.39,25.73,0.3482316362223086
2023-01-05 11:00:00,0.61,2.31,4.44,3.393,15.7,1.72,24.779999999999998,0.3664245359160614
2023-01-05 12:00:00,0.61,1.86,4.78,3.602,14.5,2.01,23.759999999999998,0.38973063973063976
2023-01-05 13:00:00,0.61,1.81,4.46,3.442,14.22,2.23,23.330000000000002,0.39048435490784394
2023-01-05 14:00:00,0.61,2.12,3.46,3.228,15.55,2.37,24.110000000000003,0.35503940273745327
2023-01-05 15:00:00,0.61,2.18,1.94,2.768,17.66,2.18,24.57,0.28123728123728126
2023-01-05 16:00:00,0.62,3.44,0.3,2.394,19.14,1.92,25.42,0.2470495672698662
2023-01-05 17:00:00,0.62,5.22,0.0,2.436,19.8,1.9,27.54,0.28104575163398693
2023-01-05 18:00:00,0.62,5.2,0.0,2.44,20.01,1.92,27.75,0.2789189189189189
2023-01-05 19:00:00,0.62,4.9,0.0,2.413,19.88,2.13,27.529999999999998,0.2778786778060298
2023-01-05 20:00:00,0.62,3.53,0.0,2.402,18.85,2.3,25.3,0.25494071146245056
2023-01-05 21:00:00,0.62,2.44,0.0,2.141,17.87,2.23,23.16,0.22841105354058722
2023-01-05 22:00:00,0.62,2.0,0.0,2.039,15.73,1.97,20.32,0.22588582677165353
2023-01-05 23:00:00,0.62,1.66,0.0,2.056,13.93,1.71,17.92,0.22265624999999997
2023-01-06 00:00:00,0.62,1.48,0.0,1.804,11.11,1.61,14.819999999999999,0.2503373819163293
2023-01-06 01:00:00,0.62,1.37,0.0,1.701,10.38,1.41,13.780000000000001,0.2467343976777939
2023-01-06 02:00:00,0.62,1.15,0.0,1.507,10.11,1.36,13.239999999999998,0.23640483383685804
2023-01-06 03:00:00,0.62,1.15,0.0,1.382,10.15,1.12,13.04,0.22162576687116567
2023-01-06 04:00:00,0.62,1.17,0.0,1.344,10.29,0.87,12.949999999999998,0.20540540540540544
2023-01-06 05:00:00,0.62,1.21,0.0,1.674,10.8,0.69,13.32,0.1891891891891892
2023-01-06 06:00:00,0.62,1.36,0.0,1.646,11.29,0.56,13.83,0.1836587129428778
2023-01-06 07:00:00,0.62,1.93,0.06,1.99,11.8,0.51,14.92,0.20911528150134048
2023-01-06 08:00:00,0.62,2.66,0.8,2.251,11.54,0.45,16.07,0.28189172370877413
2023-01-06 09:00:00,0.62,2.53,2.07,2.495,11.62,0.34,17.18,0.3236321303841676
2023-01-06 10:00:00,0.62,2.3,2.92,2.726,10.98,0.29,17.11,0.3582700175336061
2023-01-06 11:00:00,0.62,2.1,3.56,2.93,11.3,0.31,17.89,0.36836221352711007
2023-01-06 12:00:00,0.62,2.01,3.74,3.078,11.5,0.33,18.2,0.36813186813186816
2023-01-06 13:00:00,0.62,1.88,3.36,2.848,11.21,0.41,17.48,0.358695652173913
2023-01-06 14:00:00,0.62,1.79,2.55,2.661,11.6,0.48,17.04,0.3192488262910798
2023-01-06 15:00:00,0.62,1.85,1.32,2.614,12.92,0.52,17.23,0.25014509576320376
2023-01-06 16:00:00,0.62,2.28,0.18,2.584,14.21,0.55,17.84,0.20347533632286996
2023-01-06 17:00:00,0.62,3.49,0.0,2.566,15.59,0.55,20.25,0.23012345679012347
2023-01-06 18:00:00,0.62,4.06,0.0,2.517,15.84,0.46,20.98,0.24499523355576738
2023-01-06 19:00:00,0.62,4.7,0.0,2.535,15.74,0.39,21.450000000000003,0.26620046620046617
2023-01-06 20:00:00,0.62,4.03,0.0,2.569,15.28,0.36,20.29,0.24691966485953676
2023-01-06 21:00:00,0.62,2.39,0.0,2.371,15.29,0.34,18.64,0.17972103004291845
2023-01-06 22:00:00,0.62,1.86,0.0,2.103,14.37,0.3,17.15,0.1620991253644315
2023-01-06 23:00:00,0.62,1.63,0.0,1.976,12.49,0.32,15.06,0.17065073041168657
2023-01-07 00:00:00,0.62,1.41,0.0,1.618,10.99,0.29,13.309999999999999,0.17430503380916604
2023-01-07 01:00:00,0.62,1.23,0.0,1.578,10.66,0.3,12.81,0.1678376268540203
2023-01-07 02:00:00,0.62,1.19,0.0,1.43,10.34,0.27,12.42,0.16747181964573268
2023-01-07 03:00:00,0.62,1.19,0.0,1.409,10.2,0.27,12.28,0.1693811074918567
2023-01-07 04:00:00,0.62,1.17,0.0,1.42,10.53,0.31,12.63,0.166270783847981
2023-01-07 05:00:00,0.62,1.27,0.0,1.461,11.45,0.32,13.66,0.1617862371888726
2023-01-07 06:00:00,0.62,1.31,0.0,1.564,11.6,0.32,13.85,0.1624548736462094
2023-01-07 07:00:00,0.62,1.62,0.04,1.77,12.07,0.29,14.64,0.1755464480874317
2023-01-07 08:00:00,0.62,2.26,0.76,1.947,12.64,0.25,16.53,0.23532970356926797
2023-01-07 09:00:00,0.62,2.17,2.15,2.285,13.91,0.15,19.0,0.26789473684210524
2023-01-07 10:00:00,0.62,1.91,3.1,2.487,13.07,0.14,18.84,0.3062632696390658
2023-01-07 11:00:00,0.62,1.75,3.58,2.546,12.8,0.16,18.91,0.32310946589106293
2023-01-07 12:00:00,0.62,1.63,3.46,2.608,12.89,0.23,18.830000000000002,0.31545406266595855
2023-01-07 13:00:00,0.62,1.58,3.17,2.436,12.91,0.29,18.57,0.30479267635971996
2023-01-07 14:00:00,0.62,1.62,2.56,2.343,13.33,0.42,18.550000000000004,0.2814016172506738
2023-01-07 15:00:00,0.62,1.67,1.33,2.316,14.71,0.52,18.85,0.21962864721485412
2023-01-07 16:00:00,0.62,2.22,0.22,2.234,16.15,0.52,19.73,0.1814495691839838
2023-01-07 17:00:00,0.62,3.4,0.0,2.326,17.59,0.5,22.11,0.20443238353686113
2023-01-07 18:00:00,0.62,3.74,0.0,2.338,17.77,0.43,22.56,0.212322695035461
2023-01-07 19:00:00,0.62,4.16,0.0,2.329,17.67,0.41,22.860000000000003,0.2270341207349081
2023-01-07 20:00:00,0.62,3.37,0.0,2.3,16.76,0.42,21.17,0.20831365139348132
2023-01-07 21:00:00,0.62,2.11,0.0,2.217,15.61,0.46,18.8,0.16968085106382977
2023-01-07 22:00:00,0.62,1.67,0.0,2.121,14.14,0.59,17.02,0.1692126909518214
2023-01-07 23:00:00,0.62,1.55,0.0,1.887,13.22,0.69,16.080000000000002,0.1778606965174129
2023-01-08 00:00:00,0.62,1.28,0.0,1.701,11.24,0.75,13.89,0.1907847372210223
2023-01-08 01:00:00,0.62,1.2,0.0,1.545,10.39,0.76,12.97,0.19892058596761758
2023-01-08 02:00:00,0.62,1.12,0.0,1.43,10.25,0.8,12.790000000000001,0.19859265050820954
2023-01-08 03:00:00,0.62,1.13,0.0,1.38,10.21,0.8,12.760000000000002,0.19984326018808773
2023-01-08 04:00:00,0.62,1.13,0.0,1.411,10.31,0.78,12.84,0.19704049844236762
2023-01-08 05:00:00,0.62,1.23,0.0,1.433,10.8,0.77,13.42,0.19523099850968703
2023-01-08 06:00:00,0.62,1.46,0.0,1.482,11.32,0.79,14.190000000000001,0.2022551092318534
2023-01-08 07:00:00,0.62,1.93,0.06,1.465,11.32,0.91,14.84,0.2371967654986523
2023-01-08 08:00:00,0.62,2.43,1.16,1.682,11.09,0.93,16.23,0.3166974738139248
2023-01-08 09:00:00,0.62,2.22,3.02,2.186,10.73,1.05,17.64,0.39172335600907027
2023-01-08 10:00:00,0.62,1.89,3.75,2.497,10.91,1.59,18.76,0.4184434968017057
2023-01-08 11:00:00,0.62,1.68,3.84,2.544,10.82,2.31,19.27,0.43850544888427606
2023-01-08 12:00:00,0.62,1.46,3.73,2.561,11.4,3.14,20.35,0.43980343980343983
2023-01-08 13:00:00,0.62,1.45,3.3,2.49,11.35,3.94,20.66,0.45062923523717324
2023-01-08 14:00:00,0.62,1.56,2.7,2.386,11.19,4.66,20.73,0.46020260492040527
2023-01-08 15:00:00,0.62,1.74,1.39,2.181,12.06,4.95,20.76,0.41907514450867045
2023-01-08 16:00:00,0.62,2.23,0.23,2.039,12.06,4.87,20.01,0.3973013493253373
2023-01-08 17:00:00,0.62,2.91,0.0,2.148,12.97,4.87,21.37,0.3930744033692092
2023-01-08 18:00:00,0.62,3.02,0.0,2.194,13.88,4.85,22.369999999999997,0.37952615109521687
2023-01-08 19:00:00,0.62,3.57,0.0,2.235,13.94,4.9,23.03,0.39470256187581415
2023-01-08 20:00:00,0.62,2.8,0.0,2.211,13.52,5.14,22.08,0.3876811594202898
2023-01-08 21:00:00,0.62,2.1,0.0,2.104,12.74,5.38,20.84,0.38867562380038384
2023-01-08 22:00:00,0.62,1.66,0.0,1.938,12.13,5.42,19.83,0.3883005547150782
2023-01-08 23:00:00,0.61,1.58,0.0,1.834,11.72,5.53,19.44,0.39711934156378603
2023-01-09 00:00:00,0.6,1.41,0.0,1.602,9.38,6.02,17.41,0.4612291786329695
2023-01-09 01:00:00,0.59,1.3,0.0,1.588,8.8,6.44,17.130000000000003,0.48628137769994156
2023-01-09 02:00:00,0.59,1.26,0.0,1.693,8.76,6.46,17.07,0.48681898066783835
2023-01-09 03:00:00,0.59,1.23,0.0,1.563,8.79,6.55,17.16,0.4877622377622377
2023-01-09 04:00:00,0.61,1.28,0.0,1.484,8.99,6.81,17.69,0.4918032786885245
2023-01-09 05:00:00,0.6,1.41,0.0,1.71,10.04,6.79,18.84,0.4670912951167729
2023-01-09 06:00:00,0.6,1.61,0.0,2.471,12.51,6.6,21.32,0.4132270168855534
2023-01-09 07:00:00,0.61,2.7,0.02,2.976,15.39,6.62,25.34,0.3926598263614838
2023-01-09 08:00:00,0.61,4.72,0.24,3.333,16.71,6.76,29.04,0.42458677685950413
2023-01-09 09:00:00,0.61,5.46,0.67,3.699,17.31,6.65,30.699999999999996,0.436156351791531
2023-01-09 10:00:00,0.61,4.36,1.18,3.948,17.49,6.79,30.43,0.42523825172527113
2023-01-09 11:00:00,0.61,3.34,1.59,3.988,17.43,7.05,30.02,0.41938707528314456
2023-01-09 12:00:00,0.61,2.38,2.69,4.307,16.59,7.34,29.61,0.43971631205673756
2023-01-09 13:00:00,0.61,2.29,2.35,4.322,16.78,7.39,29.42,0.42963970088375253
2023-01-09 14:00:00,0.61,2.36,1.55,4.019,17.71,7.12,29.35,0.39659284497444636
2023-01-09 15:00:00,0.61,2.79,1.29,3.79,18.07,7.41,30.169999999999998,0.4010606562810739
2023-01-09 16:00:00,0.61,3.44,0.29,3.654,18.9,7.53,30.77,0.3857653558661034
2023-01-09 17:00:00,0.61,4.07,0.0,3.666,19.51,7.57,31.76,0.3857052896725441
2023-01-09 18:00:00,0.61,4.07,0.0,3.608,18.79,7.84,31.31,0.399872245289045
2023-01-09 19:00:00,0.62,3.49,0.0,3.596,18.17,8.0,30.28,0.3999339498018494
2023-01-09 20:00:00,0.62,3.07,0.0,3.531,16.95,7.86,28.5,0.4052631578947369
2023-01-09 21:00:00,0.62,2.57,0.0,3.352,15.11,7.76,26.060000000000002,0.4201841903300076
2023-01-09 22:00:00,0.62,2.02,0.0,2.905,13.14,7.77,23.55,0.44203821656050957
2023-01-09 23:00:00,0.62,1.8,0.0,2.367,11.82,7.71,21.95,0.461503416856492
2023-01-10 00:00:00,0.62,1.69,0.0,2.183,10.36,7.32,19.990000000000002,0.4817408704352176
2023-01-10 01:00:00,0.62,1.69,0.0,2.052,10.34,6.81,19.46,0.46865364850976354
2023-01-10 02:00:00,0.62,1.77,0.0,1.817,10.18,6.22,18.79,0.4582224587546567
2023-01-10 03:00:00,0.62,1.76,0.0,1.847,10.85,5.51,18.740000000000002,0.42102454642475984
2023-01-10 04:00:00,0.62,1.74,0.0,1.869,11.16,5.02,18.54,0.39805825242718446
2023-01-10 05:00:00,0.62,1.82,0.0,2.209,12.24,5.0,19.68,0.3780487804878049
2023-01-10 06:00:00,0.62,2.09,0.0,2.799,14.78,5.47,22.959999999999997,0.35627177700348434
2023-01-10 07:00:00,0.62,4.1,0.04,3.311,17.28,5.85,27.89,0.3804230907135174
2023-01-10 08:00:00,0.62,6.59,0.94,3.817,18.0,6.54,32.69,0.4493728969103702
2023-01-10 09:00:00,0.62,6.24,2.97,4.531,17.57,6.93,34.33,0.4882027381299155
2023-01-10 10:00:00,0.62,4.15,4.8,5.271,16.67,7.35,33.59,0.503721345638583
2023-01-10 11:00:00,0.62,2.77,5.9,5.662,16.03,7.77,33.09,0.5155636143850106
2023-01-10 12:00:00,0.62,2.41,6.24,5.811,14.66,7.93,31.86,0.5398618957940992
2023-01-10 13:00:00,0.62,2.31,6.07,5.625,14.57,7.36,30.93,0.5289363077917879
2023-01-10 14:00:00,0.62,2.41,4.6,4.986,15.64,7.29,30.56,0.4882198952879581
2023-01-10 15:00:00,0.62,2.99,2.22,4.249,17.32,7.31,30.459999999999997,0.43138542350623776
2023-01-10 16:00:00,0.62,4.31,0.42,3.765,18.36,7.12,30.830000000000002,0.4044761595848199
2023-01-10 17:00:00,0.62,5.76,0.0,3.741,19.52,6.55,32.449999999999996,0.3984591679506934
2023-01-10 18:00:00,0.62,5.56,0.0,3.752,19.07,6.7,31.95,0.40312989045383407
2023-01-10 19:00:00,0.62,4.3,0.0,3.722,19.01,7.05,30.98,0.3863783085861846
2023-01-10 20:00:00,0.62,3.7,0.0,3.607,18.25,6.88,29.45,0.38030560271646857
2023-01-10 21:00:00,0.62,3.11,0.0,3.452,16.55,7.14,27.42,0.3964259664478482
2023-01-10 22:00:00,0.62,2.51,0.0,3.129,14.33,7.13,24.59,0.4172427816185441
2023-01-10 23:00:00,0.62,2.06,0.0,2.784,12.61,6.96,22.25,0.4332584269662922
2023-01-11 00:00:00,0.62,1.86,0.0,2.251,11.12,6.86,20.46,0.45650048875855326
2023-01-11 01:00:00,0.62,1.8,0.0,2.109,10.86,6.56,19.84,0.4526209677419355
2023-01-11 02:00:00,0.62,1.75,0.0,2.052,10.97,6.29,19.63,0.44116148751910345
2023-01-11 03:00:00,0.62,1.72,0.0,1.95,11.27,5.89,19.5,0.42205128205128206
2023-01-11 04:00:00,0.62,1.71,0.0,2.062,11.84,5.57,19.740000000000002,0.4002026342451874
2023-01-11 05:00:00,0.62,1.84,0.0,2.337,13.05,5.47,20.98,0.37797902764537655
2023-01-11 06:00:00,0.62,2.31,0.0,3.082,15.77,5.4,24.1,0.34564315352697095
2023-01-11 07:00:00,0.62,3.81,0.07,3.658,19.42,5.17,29.090000000000003,0.3324166380199381
2023-01-11 08:00:00,0.62,5.76,1.3,4.116,20.96,4.87,33.51,0.37451507012831997
2023-01-11 09:00:00,0.62,5.02,3.53,4.726,21.0,4.75,34.92,0.3986254295532646
2023-01-11 10:00:00,0.62,2.81,5.06,5.133,19.9,5.21,33.6,0.4077380952380952
2023-01-11 11:00:00,0.62,2.32,5.83,5.322,18.64,5.49,32.9,0.43343465045592705
2023-01-11 12:00:00,0.62,1.96,5.67,5.283,18.6,5.64,32.49,0.42751615881809785
2023-01-11 13:00:00,0.62,1.99,5.38,5.085,18.74,5.85,32.58,0.42480049109883367
2023-01-11 14:00:00,0.62,2.23,4.21,4.869,20.23,5.59,32.879999999999995,0.38473236009732364
2023-01-11 15:00:00,0.62,2.67,2.37,4.429,22.52,4.9,33.08,0.3192261185006046
2023-01-11 16:00:00,0.62,4.61,0.47,4.017,24.03,4.12,33.85,0.2901033973412112
2023-01-11 17:00:00,0.62,5.92,0.0,3.953,24.35,3.6,34.49,0.2939982603653233
2023-01-11 18:00:00,0.62,5.12,0.0,3.942,23.75,3.11,32.6,0.2714723926380368
2023-01-11 19:00:00,0.62,4.91,0.0,3.934,23.71,2.65,31.89,0.25650674192536843
2023-01-11 20:00:00,0.62,4.09,0.0,3.874,23.04,2.28,30.03,0.23276723276723277
2023-01-11 21:00:00,0.62,3.01,0.0,3.783,21.15,2.12,26.9,0.21375464684014872
2023-01-11 22:00:00,0.62,2.46,0.0,3.395,18.77,2.11,23.96,0.21661101836393987
2023-01-11 23:00:00,0.62,2.19,0.0,2.964,16.45,2.05,21.31,0.22806194274988267
2023-01-12 00:00:00,0.62,1.74,0.0,2.236,14.61,2.08,19.049999999999997,0.23307086614173228
2023-01-12 01:00:00,0.62,1.69,0.0,2.017,13.39,2.12,17.82,0.24859708193041524
2023-01-12 02:00:00,0.62,1.6,0.0,1.959,13.37,1.97,17.56,0.23861047835990892
2023-01-12 03:00:00,0.62,1.62,0.0,1.908,13.3,1.88,17.42,0.23650975889781858
2023-01-12 04:00:00,0.62,1.66,0.0,2.01,13.38,1.81,17.47,0.23411562678878078
2023-01-12 05:00:00,0.62,1.65,0.0,2.431,14.91,1.98,19.16,0.22181628392484343
2023-01-12 06:00:00,0.62,2.14,0.0,3.013,18.95,2.31,24.02,0.21107410491257286
2023-01-12 07:00:00,0.62,3.94,0.02,3.596,22.23,2.77,29.58,0.2484787018255578
2023-01-12 08:00:00,0.62,5.39,0.78,3.927,22.72,2.85,32.36,0.2978986402966626
2023-01-12 09:00:00,0.62,5.31,2.85,4.573,22.46,2.51,33.75,0.3345185185185185
