Date,Prices,Geothermal,Hydro,Photovoltaic,Self-consumption,Thermal,Wind,TOT Generation,Renewables weight,Total Load,Load forecasted
2023-01-01 00:00:00,195.9,0.62,1.81,0.0,1.443,14.47,0.2,17.1,0.1538011695906432,21644.2495,22366.7505
2023-01-01 01:00:00,191.09,0.62,1.66,0.0,1.365,13.85,0.16,16.29,0.1497851442602824,20891.0,20775.74975
2023-01-01 02:00:00,187.95,0.62,1.61,0.0,1.26,12.93,0.16,15.32,0.1560052219321148,19762.24925,19644.249
2023-01-01 03:00:00,187.82,0.62,1.61,0.0,1.191,12.32,0.18,14.73,0.163611676849966,18765.5005,18837.2505
2023-01-01 04:00:00,187.74,0.62,1.56,0.0,1.081,11.99,0.22,14.39,0.1667824878387769,18073.75,18715.25
2023-01-01 05:00:00,187.74,0.62,1.58,0.0,1.077,12.1,0.25,14.55,0.1683848797250859,18099.24925,18872.00075
2023-01-01 06:00:00,187.22,0.62,1.66,0.0,1.113,12.24,0.23,14.75,0.1701694915254237,18808.75025,19459.49925
2023-01-01 07:00:00,187.82,0.62,1.76,0.07,1.105,12.48,0.22,15.15,0.1762376237623762,19137.25,20194.24975
2023-01-01 08:00:00,186.47,0.62,2.21,1.18,1.238,11.95,0.2,16.16,0.260519801980198,19804.25,20883.24975
2023-01-01 09:00:00,186.47,0.62,1.97,3.3,1.692,11.06,0.15,17.099999999999998,0.3532163742690059,21703.75025,22658.99975
2023-01-01 10:00:00,177.25,0.62,1.71,4.4,2.045,11.4,0.14,18.270000000000003,0.3760262725779966,23014.99975,23843.251
2023-01-01 11:00:00,168.5,0.62,1.75,5.1,2.417,11.74,0.14,19.35,0.39328165374677,24578.75075,25085.75
2023-01-01 12:00:00,173.0,0.62,1.6,4.79,2.328,11.98,0.18,19.17,0.3750652060511215,24801.75,24998.75025
2023-01-01 13:00:00,165.89,0.62,1.59,4.52,2.167,12.04,0.22,18.99,0.3659820958399157,23969.74975,24201.50025
2023-01-01 14:00:00,179.73,0.62,1.61,3.39,1.797,11.83,0.25,17.7,0.331638418079096,22844.00025,23214.75075
2023-01-01 15:00:00,188.06,0.62,1.87,1.72,1.502,13.26,0.23,17.7,0.2508474576271187,22728.25075,23193.75
2023-01-01 16:00:00,193.67,0.62,2.09,0.21,1.395,15.56,0.28,18.76,0.1705756929637526,23449.74925,23913.75025
2023-01-01 17:00:00,213.36,0.62,3.38,0.0,1.571,17.03,0.26,21.290000000000003,0.200093940817285,26100.25025,26513.74975
2023-01-01 18:00:00,229.99,0.62,3.69,0.0,1.652,17.5,0.27,22.08,0.2074275362318841,27155.4995,27890.75025
2023-01-01 19:00:00,243.42,0.62,4.0,0.0,1.686,17.53,0.31,22.46,0.2195013357079251,27784.9995,28574.50075
2023-01-01 20:00:00,235.0,0.62,3.27,0.0,1.681,17.57,0.35,21.81,0.1944062356717102,27286.75,28192.99975
2023-01-01 21:00:00,203.25,0.62,2.15,0.0,1.675,17.55,0.37,20.69,0.1517641372643789,26036.2505,27091.00075
2023-01-01 22:00:00,190.85,0.62,1.86,0.0,1.588,16.29,0.45,19.22,0.1524453694068678,24207.2495,25395.25075
2023-01-01 23:00:00,187.28,0.62,1.64,0.0,1.439,14.57,0.45,17.279999999999998,0.1568287037037037,21985.25,23018.5
2023-01-02 00:00:00,187.27,0.62,1.44,0.0,1.168,12.81,0.47,15.340000000000002,0.1649282920469361,19831.99975,21004.50025
2023-01-02 01:00:00,187.2,0.62,1.41,0.0,1.166,12.53,0.54,15.099999999999998,0.1701986754966887,18595.50025,19857.75
2023-01-02 02:00:00,180.0,0.62,1.31,0.0,1.107,12.77,0.64,15.34,0.1675358539765319,17883.00025,18957.50075
2023-01-02 03:00:00,180.0,0.62,1.29,0.0,1.086,12.81,0.63,15.35,0.165472312703583,17647.24975,18580.25
2023-01-02 04:00:00,185.89,0.62,1.41,0.0,1.137,12.63,0.6,15.26,0.1723460026212319,18033.75025,18679.5
2023-01-02 05:00:00,185.89,0.62,1.48,0.0,1.214,13.37,0.59,16.06,0.1674968866749688,19587.75025,19849.25075
2023-01-02 06:00:00,198.85,0.62,1.66,0.0,1.55,15.81,0.64,18.73,0.1558996262680192,23383.00025,23286.25
2023-01-02 07:00:00,202.72,0.62,2.18,0.07,1.945,18.38,0.75,22.0,0.1645454545454545,27319.0005,27120.99975
2023-01-02 08:00:00,213.36,0.62,3.03,0.8,2.276,19.65,0.88,24.98,0.2133706965572458,30827.49975,30926.999
2023-01-02 09:00:00,203.99,0.61,2.93,2.2,2.71,20.23,0.91,26.88,0.2473958333333333,33384.25075,34298.24975
2023-01-02 10:00:00,196.23,0.61,2.58,2.97,2.884,19.04,0.93,26.13,0.2713356295445848,33732.5,35365.25025
2023-01-02 11:00:00,193.84618,0.61,2.33,3.46,3.037,18.28,1.07,25.75,0.2900970873786408,33881.25025,35665.5
2023-01-02 12:00:00,192.12991,0.61,2.21,3.49,3.073,17.99,1.09,25.39,0.2914533280819221,33285.75025,34526.0
2023-01-02 13:00:00,192.02775,0.61,2.15,3.39,3.01,18.19,1.08,25.42,0.2844217151848938,32829.74925,34217.999500000005
2023-01-02 14:00:00,195.74,0.61,2.12,2.85,2.923,19.22,1.05,25.85,0.2564796905222437,33145.74975,34654.0005
2023-01-02 15:00:00,199.09,0.61,2.32,1.44,2.644,20.57,0.92,25.86,0.2045630317092033,32913.999500000005,35141.74975
2023-01-02 16:00:00,206.21,0.6,3.03,0.21,2.592,21.72,0.84,26.4,0.1772727272727272,33584.50025,36365.25
2023-01-02 17:00:00,262.0,0.61,4.09,0.0,2.596,22.86,0.84,28.4,0.1950704225352112,35308.000499999995,37322.249500000005
2023-01-02 18:00:00,247.0,0.62,4.07,0.0,2.544,22.8,0.74,28.23,0.1923485653560042,35219.25,36973.25
2023-01-02 19:00:00,250.0,0.62,3.98,0.0,2.609,23.09,0.69,28.38,0.186398872445384,35246.0,36514.24975
2023-01-02 20:00:00,210.95,0.62,3.11,0.0,2.548,21.96,0.61,26.3,0.1650190114068441,33500.75025,34637.249500000005
2023-01-02 21:00:00,199.09,0.62,2.38,0.0,2.24,20.14,0.71,23.85,0.1555555555555555,30763.25025,31985.99975
2023-01-02 22:00:00,194.47,0.62,1.74,0.0,2.08,18.19,0.77,21.32,0.1468105065666041,27869.7495,29044.25025
2023-01-02 23:00:00,185.0,0.62,1.47,0.0,1.775,16.0,0.81,18.9,0.1534391534391534,24889.24975,26030.5
2023-01-03 00:00:00,170.77,0.62,1.24,0.0,1.457,13.93,0.87,16.66,0.1638655462184874,22317.5005,23625.75025
2023-01-03 01:00:00,148.89,0.62,1.21,0.0,1.265,13.13,0.8,15.760000000000002,0.1668781725888324,20640.75,22010.24975
2023-01-03 02:00:00,120.0,0.62,1.27,0.0,1.263,12.49,0.73,15.11,0.1733951025810721,19880.74925,21050.2495
2023-01-03 03:00:00,115.0,0.62,1.22,0.0,1.274,12.28,0.68,14.8,0.1702702702702702,19620.24975,20652.5005
2023-01-03 04:00:00,113.63385,0.62,1.26,0.0,1.306,12.52,0.6,14.999999999999998,0.1653333333333333,19936.75,20820.24925
2023-01-03 05:00:00,148.89,0.62,1.39,0.0,1.382,13.68,0.53,16.22,0.156596794081381,21358.0,22188.49925
2023-01-03 06:00:00,191.58,0.61,1.69,0.0,1.878,16.19,0.5,18.99,0.1474460242232753,25397.7505,25592.49975
2023-01-03 07:00:00,191.63,0.6,2.31,0.03,2.241,18.36,0.57,21.87,0.1604938271604938,29473.2495,29345.25
2023-01-03 08:00:00,199.74,0.61,4.29,0.68,2.514,18.4,0.5,24.48,0.2483660130718954,33176.249,32943.7505
2023-01-03 09:00:00,198.49,0.61,4.18,1.92,2.861,18.83,0.38,25.92,0.2735339506172839,35461.75,35483.50025
2023-01-03 10:00:00,191.58,0.61,2.76,2.73,2.994,19.06,0.31,25.469999999999995,0.2516686297605026,35684.500499999995,36042.5005
2023-01-03 11:00:00,180.2,0.62,2.47,2.88,3.018,17.78,0.37,24.12,0.2628524046434494,35127.499500000005,35982.25
2023-01-03 12:00:00,175.0,0.62,2.11,2.82,2.992,17.57,0.45,23.57,0.2545608824777259,34302.000499999995,36139.0
2023-01-03 13:00:00,174.76,0.62,2.01,2.79,2.949,17.32,0.48,23.22,0.2540913006029285,33911.50025,35556.75
2023-01-03 14:00:00,180.2,0.61,2.13,2.28,2.818,18.45,0.48,23.95,0.2296450939457202,34358.25025,35504.75025
2023-01-03 15:00:00,190.0,0.61,2.52,1.18,2.647,19.54,0.45,24.3,0.1958847736625514,34480.24975,35336.75
2023-01-03 16:00:00,194.9,0.61,3.83,0.2,2.581,20.06,0.39,25.09,0.2004782781984854,35137.25025,35210.5
2023-01-03 17:00:00,200.38,0.61,5.84,0.0,2.557,20.11,0.31,26.87,0.2515816896166729,37040.50025,36709.0
2023-01-03 18:00:00,200.0,0.62,5.68,0.0,2.508,20.11,0.24,26.65,0.2454033771106942,36937.5,36997.99975
2023-01-03 19:00:00,199.74,0.62,5.66,0.0,2.532,20.32,0.23,26.83,0.2426388371226239,36747.49975,36511.5005
2023-01-03 20:00:00,195.02,0.62,3.67,0.0,2.437,20.24,0.3,24.83,0.1848570277889649,34687.74975,35421.75
2023-01-03 21:00:00,189.89,0.62,2.52,0.0,2.191,18.44,0.37,21.950000000000003,0.1599088838268792,31788.50025,32838.4995
2023-01-03 22:00:00,173.57,0.62,1.93,0.0,1.946,16.55,0.41,19.51,0.1517170681701691,28656.00025,29784.5
2023-01-03 23:00:00,149.99,0.62,1.58,0.0,1.514,14.24,0.45,16.89,0.1568975725281231,25366.24975,26624.25025
2023-01-04 00:00:00,121.5,0.62,1.32,0.0,1.166,11.73,0.46,14.13,0.1698513800424628,22618.75,23818.24925
2023-01-04 01:00:00,119.22,0.62,1.27,0.0,1.025,11.41,0.51,13.81,0.1737871107892831,20922.5,22168.00025
2023-01-04 02:00:00,100.0,0.62,1.24,0.0,1.024,11.47,0.47,13.8,0.1688405797101449,20166.24975,21314.0
2023-01-04 03:00:00,123.87,0.62,1.18,0.0,1.024,11.56,0.47,13.83,0.1641359363702096,19907.24975,20971.24975
2023-01-04 04:00:00,128.0,0.62,1.23,0.0,1.048,11.77,0.52,14.14,0.1676096181046676,20173.74975,20881.24975
2023-01-04 05:00:00,135.0,0.62,1.34,0.0,1.128,12.4,0.48,14.84,0.1644204851752021,21639.49975,22058.75025
2023-01-04 06:00:00,171.58,0.62,1.7,0.0,1.285,13.55,0.49,16.36,0.1717603911980439,25207.25025,25175.24975
2023-01-04 07:00:00,190.0,0.62,2.18,0.05,1.561,16.2,0.51,19.56,0.1717791411042944,29191.00075,29168.4995
2023-01-04 08:00:00,217.72,0.61,4.1,0.8,1.98,16.8,0.57,22.880000000000003,0.2657342657342657,33305.74975,33269.74975
2023-01-04 09:00:00,191.22,0.61,4.32,2.3,2.399,16.52,0.48,24.23,0.3182005777961205,35397.0,35773.75
2023-01-04 10:00:00,183.83,0.61,3.21,3.47,2.677,15.79,0.44,23.52,0.328656462585034,35135.250499999995,36370.50075
2023-01-04 11:00:00,173.5,0.6,2.6,4.41,2.781,14.66,0.58,22.85,0.3584245076586433,34581.25075,36064.7505
2023-01-04 12:00:00,169.41,0.6,2.01,4.74,2.872,13.94,0.71,22.0,0.3663636363636363,33577.25,34482.000499999995
2023-01-04 13:00:00,172.0,0.61,2.03,4.03,2.695,14.47,0.9,22.04,0.3434664246823957,32408.50025,33849.99975
2023-01-04 14:00:00,183.57,0.61,2.3,3.12,2.646,16.14,1.01,23.180000000000003,0.3037100949094046,33154.99975,34464.74975
2023-01-04 15:00:00,191.46,0.61,4.34,1.53,2.277,16.77,0.99,24.24,0.3081683168316832,33405.749500000005,34444.000499999995
2023-01-04 16:00:00,200.45,0.61,6.19,0.23,2.141,17.39,1.02,25.44,0.3164308176100629,34580.75025,35102.25
2023-01-04 17:00:00,211.77,0.61,7.66,0.0,2.293,17.65,1.12,27.04,0.3472633136094675,37032.25025,36997.75025
2023-01-04 18:00:00,215.0,0.61,7.71,0.0,2.282,17.82,1.11,27.25,0.3460550458715596,37182.249500000005,37278.49975
2023-01-04 19:00:00,211.6,0.61,6.78,0.0,2.295,18.27,1.02,26.68,0.3152173913043478,36945.25,36948.749500000005
2023-01-04 20:00:00,200.0,0.61,6.05,0.0,2.237,17.99,0.92,25.57,0.2964411419632382,34954.0,35055.49925
2023-01-04 21:00:00,190.06,0.61,3.25,0.0,1.962,16.73,0.85,21.44,0.2196828358208955,31951.0,32253.749750000003
2023-01-04 22:00:00,179.99,0.62,2.34,0.0,1.695,14.41,0.91,18.28,0.211706783369803,28680.50025,29102.75
2023-01-04 23:00:00,137.89782,0.62,1.77,0.0,1.472,12.66,0.97,16.02,0.2097378277153558,25804.0,25926.0
2023-01-05 00:00:00,150.98,0.62,1.57,0.0,1.378,12.13,0.91,15.23,0.2035456336178595,23296.49925,23427.25025
2023-01-05 01:00:00,123.0,0.62,1.41,0.0,1.313,11.75,0.8,14.58,0.1941015089163237,21674.49975,21693.25025
2023-01-05 02:00:00,107.0,0.62,1.31,0.0,1.301,11.43,0.76,14.12,0.1905099150141643,20887.75,20820.249
2023-01-05 03:00:00,100.0,0.62,1.21,0.0,1.239,11.5,0.77,14.1,0.1843971631205674,20463.99975,20557.75025
2023-01-05 04:00:00,107.4,0.62,1.25,0.0,1.245,11.75,0.73,14.35,0.181184668989547,20777.50025,21507.50025
2023-01-05 05:00:00,137.4,0.62,1.36,0.0,1.433,12.85,0.77,15.6,0.1762820512820513,22447.0005,23039.5
2023-01-05 06:00:00,188.16,0.62,1.83,0.0,1.56,15.2,0.83,18.48,0.1774891774891775,26056.75025,26326.5
2023-01-05 07:00:00,200.35,0.62,2.42,0.07,2.006,17.65,0.92,21.68,0.1858856088560885,30439.49975,30562.75
2023-01-05 08:00:00,227.0,0.62,4.31,1.14,2.394,17.96,1.07,25.1,0.2844621513944222,34224.25,34455.74975
2023-01-05 09:00:00,242.65,0.62,4.3,3.04,2.914,18.07,1.24,27.27,0.3373670700403373,36312.49975,36103.49975
2023-01-05 10:00:00,192.94,0.61,2.99,3.97,3.181,16.77,1.39,25.73,0.3482316362223086,35693.5,36257.50025
2023-01-05 11:00:00,184.38,0.61,2.31,4.44,3.393,15.7,1.72,24.78,0.3664245359160614,34980.50025,36002.75025
2023-01-05 12:00:00,165.0,0.61,1.86,4.78,3.602,14.5,2.01,23.76,0.3897306397306397,33992.49975,35511.99975
2023-01-05 13:00:00,165.1,0.61,1.81,4.46,3.442,14.22,2.23,23.33,0.3904843549078439,33293.75025,34503.25025
2023-01-05 14:00:00,184.52,0.61,2.12,3.46,3.228,15.55,2.37,24.110000000000003,0.3550394027374532,33727.000499999995,34593.75025
2023-01-05 15:00:00,199.35,0.61,2.18,1.94,2.768,17.66,2.18,24.57,0.2812372812372812,33934.4995,34744.74975
2023-01-05 16:00:00,234.27,0.62,3.44,0.3,2.394,19.14,1.92,25.42,0.2470495672698662,34331.499500000005,35182.2495
2023-01-05 17:00:00,249.99,0.62,5.22,0.0,2.436,19.8,1.9,27.54,0.2810457516339869,36579.2495,36951.74975
2023-01-05 18:00:00,239.99,0.62,5.2,0.0,2.44,20.01,1.92,27.75,0.2789189189189189,36803.24975,37411.249500000005
2023-01-05 19:00:00,248.8,0.62,4.9,0.0,2.413,19.88,2.13,27.53,0.2778786778060298,36529.0,36990.75
2023-01-05 20:00:00,200.01,0.62,3.53,0.0,2.402,18.85,2.3,25.3,0.2549407114624505,34547.25,35272.25
2023-01-05 21:00:00,192.94,0.62,2.44,0.0,2.141,17.87,2.23,23.16,0.2284110535405872,31608.50025,32133.9995
2023-01-05 22:00:00,184.99,0.62,2.0,0.0,2.039,15.73,1.97,20.32,0.2258858267716535,28721.75025,29209.50025
2023-01-05 23:00:00,160.86,0.62,1.66,0.0,2.056,13.93,1.71,17.92,0.2226562499999999,26454.25025,26796.0005
2023-01-06 00:00:00,173.13,0.62,1.48,0.0,1.804,11.11,1.61,14.82,0.2503373819163293,23857.0005,24561.75
2023-01-06 01:00:00,170.77,0.62,1.37,0.0,1.701,10.38,1.41,13.78,0.2467343976777939,22149.75,22793.2495
2023-01-06 02:00:00,160.0,0.62,1.15,0.0,1.507,10.11,1.36,13.239999999999998,0.236404833836858,20934.751,21613.2495
2023-01-06 03:00:00,150.0,0.62,1.15,0.0,1.382,10.15,1.12,13.04,0.2216257668711656,20309.00025,20796.00075
2023-01-06 04:00:00,152.1,0.62,1.17,0.0,1.344,10.29,0.87,12.949999999999998,0.2054054054054054,20157.99975,20702.50025
2023-01-06 05:00:00,155.0,0.62,1.21,0.0,1.674,10.8,0.69,13.32,0.1891891891891892,21219.5,21708.24975
2023-01-06 06:00:00,172.8,0.62,1.36,0.0,1.646,11.29,0.56,13.83,0.1836587129428778,22520.0,22976.7495
2023-01-06 07:00:00,174.6,0.62,1.93,0.06,1.99,11.8,0.51,14.92,0.2091152815013404,24406.5,24665.25025
2023-01-06 08:00:00,174.34,0.62,2.66,0.8,2.251,11.54,0.45,16.07,0.2818917237087741,26005.49975,26394.0
2023-01-06 09:00:00,174.14,0.62,2.53,2.07,2.495,11.62,0.34,17.18,0.3236321303841676,27667.75025,28280.9995
2023-01-06 10:00:00,156.68,0.62,2.3,2.92,2.726,10.98,0.29,17.11,0.3582700175336061,28381.5005,29411.74975
2023-01-06 11:00:00,147.6,0.62,2.1,3.56,2.93,11.3,0.31,17.89,0.36836221352711,29181.0,29869.99925
2023-01-06 12:00:00,145.5,0.62,2.01,3.74,3.078,11.5,0.33,18.2,0.3681318681318681,29347.75,29731.5005
2023-01-06 13:00:00,135.45,0.62,1.88,3.36,2.848,11.21,0.41,17.48,0.358695652173913,27828.49975,28072.74975
2023-01-06 14:00:00,149.99,0.62,1.79,2.55,2.661,11.6,0.48,17.04,0.3192488262910798,27269.0005,27195.2495
2023-01-06 15:00:00,173.97,0.62,1.85,1.32,2.614,12.92,0.52,17.23,0.2501450957632037,27790.74975,27522.75
2023-01-06 16:00:00,179.6,0.62,2.28,0.18,2.584,14.21,0.55,17.84,0.2034753363228699,28559.25025,28033.0
2023-01-06 17:00:00,211.85,0.62,3.49,0.0,2.566,15.59,0.55,20.25,0.2301234567901234,30987.5,30192.749
2023-01-06 18:00:00,226.72,0.62,4.06,0.0,2.517,15.84,0.46,20.98,0.2449952335557673,31856.5,32036.0
2023-01-06 19:00:00,249.0,0.62,4.7,0.0,2.535,15.74,0.39,21.450000000000003,0.2662004662004661,32404.25,32704.2505
2023-01-06 20:00:00,219.99,0.62,4.03,0.0,2.569,15.28,0.36,20.29,0.2469196648595367,31350.25025,32256.74925
2023-01-06 21:00:00,188.09,0.62,2.39,0.0,2.371,15.29,0.34,18.64,0.1797210300429184,29525.49925,30342.7505
2023-01-06 22:00:00,175.74,0.62,1.86,0.0,2.103,14.37,0.3,17.15,0.1620991253644315,27179.49975,28043.5
2023-01-06 23:00:00,164.2,0.62,1.63,0.0,1.976,12.49,0.32,15.06,0.1706507304116865,24857.25025,25766.75
2023-01-07 00:00:00,176.66,0.62,1.41,0.0,1.618,10.99,0.29,13.31,0.174305033809166,22448.5,23346.0005
2023-01-07 01:00:00,174.01,0.62,1.23,0.0,1.578,10.66,0.3,12.81,0.1678376268540203,20988.00075,21790.25
2023-01-07 02:00:00,174.01,0.62,1.19,0.0,1.43,10.34,0.27,12.42,0.1674718196457326,19889.0,20563.50025
2023-01-07 03:00:00,173.05,0.62,1.19,0.0,1.409,10.2,0.27,12.28,0.1693811074918567,19406.75025,20127.9995
2023-01-07 04:00:00,173.03,0.62,1.17,0.0,1.42,10.53,0.31,12.63,0.166270783847981,19597.5,20442.25025
2023-01-07 05:00:00,174.01,0.62,1.27,0.0,1.461,11.45,0.32,13.66,0.1617862371888726,20647.74975,21509.25
2023-01-07 06:00:00,179.55,0.62,1.31,0.0,1.564,11.6,0.32,13.85,0.1624548736462094,22958.5,23738.75
2023-01-07 07:00:00,186.67,0.62,1.62,0.04,1.77,12.07,0.29,14.64,0.1755464480874317,25157.9995,26115.24925
2023-01-07 08:00:00,192.82,0.62,2.26,0.76,1.947,12.64,0.25,16.53,0.2353297035692679,27172.7495,28015.0
2023-01-07 09:00:00,206.09,0.62,2.17,2.15,2.285,13.91,0.15,19.0,0.2678947368421052,29185.74975,30063.249
2023-01-07 10:00:00,186.39,0.62,1.91,3.1,2.487,13.07,0.14,18.84,0.3062632696390658,29500.501,30473.5005
2023-01-07 11:00:00,178.54,0.62,1.75,3.58,2.546,12.8,0.16,18.91,0.3231094658910629,29460.25025,30432.74975
2023-01-07 12:00:00,165.0,0.62,1.63,3.46,2.608,12.89,0.23,18.83,0.3154540626659585,29421.75025,30238.2495
2023-01-07 13:00:00,163.94101,0.62,1.58,3.17,2.436,12.91,0.29,18.57,0.3047926763597199,28740.00025,29643.75
2023-01-07 14:00:00,177.44,0.62,1.62,2.56,2.343,13.33,0.42,18.550000000000004,0.2814016172506738,28779.75025,29505.7495
2023-01-07 15:00:00,182.11,0.62,1.67,1.33,2.316,14.71,0.52,18.85,0.2196286472148541,29166.999,29913.5
2023-01-07 16:00:00,193.78924,0.62,2.22,0.22,2.234,16.15,0.52,19.73,0.1814495691839838,30005.5005,30695.25
2023-01-07 17:00:00,253.38458,0.62,3.4,0.0,2.326,17.59,0.5,22.11,0.2044323835368611,32733.5005,33159.74925
2023-01-07 18:00:00,266.41638,0.62,3.74,0.0,2.338,17.77,0.43,22.56,0.212322695035461,33741.25,34487.9995
2023-01-07 19:00:00,270.60731,0.62,4.16,0.0,2.329,17.67,0.41,22.860000000000003,0.2270341207349081,34067.75,34863.750499999995
2023-01-07 20:00:00,227.71362,0.62,3.37,0.0,2.3,16.76,0.42,21.17,0.2083136513934813,32193.0,33192.99975
2023-01-07 21:00:00,192.43733,0.62,2.11,0.0,2.217,15.61,0.46,18.8,0.1696808510638297,29875.75025,30805.0
2023-01-07 22:00:00,178.54,0.62,1.67,0.0,2.121,14.14,0.59,17.02,0.1692126909518214,27633.5,28497.50075
2023-01-07 23:00:00,180.0,0.62,1.55,0.0,1.887,13.22,0.69,16.080000000000002,0.1778606965174129,25260.0,26072.00025
2023-01-08 00:00:00,164.87,0.62,1.28,0.0,1.701,11.24,0.75,13.89,0.1907847372210223,23167.50025,24120.49975
2023-01-08 01:00:00,155.73,0.62,1.2,0.0,1.545,10.39,0.76,12.97,0.1989205859676175,21266.74975,21754.25
2023-01-08 02:00:00,150.0,0.62,1.12,0.0,1.43,10.25,0.8,12.79,0.1985926505082095,20103.4995,20512.25075
2023-01-08 03:00:00,150.0,0.62,1.13,0.0,1.38,10.21,0.8,12.760000000000002,0.1998432601880877,19624.99975,19903.7495
2023-01-08 04:00:00,152.63,0.62,1.13,0.0,1.411,10.31,0.78,12.84,0.1970404984423676,19599.50025,19847.5
2023-01-08 05:00:00,154.21,0.62,1.23,0.0,1.433,10.8,0.77,13.42,0.195230998509687,20126.0005,20428.75075
2023-01-08 06:00:00,165.0,0.62,1.46,0.0,1.482,11.32,0.79,14.19,0.2022551092318534,21510.2505,21739.5
2023-01-08 07:00:00,170.5,0.62,1.93,0.06,1.465,11.32,0.91,14.84,0.2371967654986523,22564.25025,22727.24975
2023-01-08 08:00:00,170.5,0.62,2.43,1.16,1.682,11.09,0.93,16.23,0.3166974738139248,24367.75,24477.2495
2023-01-08 09:00:00,170.14,0.62,2.22,3.02,2.186,10.73,1.05,17.64,0.3917233560090702,27228.0,26837.50025
2023-01-08 10:00:00,165.0,0.62,1.89,3.75,2.497,10.91,1.59,18.76,0.4184434968017057,28538.4995,28129.99975
2023-01-08 11:00:00,150.0,0.62,1.68,3.84,2.544,10.82,2.31,19.27,0.438505448884276,29030.74975,28664.74925
2023-01-08 12:00:00,160.0,0.62,1.46,3.73,2.561,11.4,3.14,20.35,0.4398034398034398,29470.25,29996.25
2023-01-08 13:00:00,152.39915,0.62,1.45,3.3,2.49,11.35,3.94,20.66,0.4506292352371732,28689.99975,29420.00025
2023-01-08 14:00:00,165.0,0.62,1.56,2.7,2.386,11.19,4.66,20.73,0.4602026049204052,28378.24975,28996.49975
2023-01-08 15:00:00,177.38,0.62,1.74,1.39,2.181,12.06,4.95,20.76,0.4190751445086704,27987.00025,28631.0
2023-01-08 16:00:00,176.99,0.62,2.23,0.23,2.039,12.06,4.87,20.01,0.3973013493253373,28331.75,28834.2495
2023-01-08 17:00:00,178.19,0.62,2.91,0.0,2.148,12.97,4.87,21.37,0.3930744033692092,30699.49975,30942.99975
2023-01-08 18:00:00,181.87,0.62,3.02,0.0,2.194,13.88,4.85,22.37,0.3795261510952168,31821.75,32239.5
2023-01-08 19:00:00,185.48,0.62,3.57,0.0,2.235,13.94,4.9,23.03,0.3947025618758141,32534.749,32943.0005
2023-01-08 20:00:00,180.56,0.62,2.8,0.0,2.211,13.52,5.14,22.08,0.3876811594202898,31606.49975,32159.49975
2023-01-08 21:00:00,170.5,0.62,2.1,0.0,2.104,12.74,5.38,20.84,0.3886756238003838,29851.25,30283.00075
2023-01-08 22:00:00,149.81,0.62,1.66,0.0,1.938,12.13,5.42,19.83,0.3883005547150782,27295.99975,27805.25025
2023-01-08 23:00:00,146.0,0.61,1.58,0.0,1.834,11.72,5.53,19.44,0.397119341563786,24786.75,25266.24975
2023-01-09 00:00:00,164.67,0.6,1.41,0.0,1.602,9.38,6.02,17.41,0.4612291786329695,22417.25,23030.50025
2023-01-09 01:00:00,150.0,0.59,1.3,0.0,1.588,8.8,6.44,17.130000000000003,0.4862813776999415,21155.24975,21654.25
2023-01-09 02:00:00,111.0,0.59,1.26,0.0,1.693,8.76,6.46,17.07,0.4868189806678383,20791.74975,21089.00025
2023-01-09 03:00:00,85.0,0.59,1.23,0.0,1.563,8.79,6.55,17.16,0.4877622377622377,20529.7505,20653.49975
2023-01-09 04:00:00,73.71,0.61,1.28,0.0,1.484,8.99,6.81,17.69,0.4918032786885245,20910.25025,20833.5
2023-01-09 05:00:00,111.0,0.6,1.41,0.0,1.71,10.04,6.79,18.84,0.4670912951167729,23344.24925,22810.75
2023-01-09 06:00:00,140.54677,0.6,1.61,0.0,2.471,12.51,6.6,21.32,0.4132270168855534,30032.75,28450.7495
2023-01-09 07:00:00,185.78,0.61,2.7,0.02,2.976,15.39,6.62,25.34,0.3926598263614838,36613.99925,35265.50025
2023-01-09 08:00:00,195.0,0.61,4.72,0.24,3.333,16.71,6.76,29.04,0.4245867768595041,41284.75,40726.74975
2023-01-09 09:00:00,193.39,0.61,5.46,0.67,3.699,17.31,6.65,30.7,0.436156351791531,43687.74975,43716.7505
2023-01-09 10:00:00,186.62942,0.61,4.36,1.18,3.948,17.49,6.79,30.43,0.4252382517252711,43914.25025,44312.25
2023-01-09 11:00:00,180.85831,0.61,3.34,1.59,3.988,17.43,7.05,30.02,0.4193870752831445,43466.00025,44037.0
2023-01-09 12:00:00,173.16,0.61,2.38,2.69,4.307,16.59,7.34,29.61,0.4397163120567375,42665.25,43170.5
2023-01-09 13:00:00,173.77309,0.61,2.29,2.35,4.322,16.78,7.39,29.42,0.4296397008837525,42312.751,43235.25
2023-01-09 14:00:00,178.78798,0.61,2.36,1.55,4.019,17.71,7.12,29.35,0.3965928449744463,42346.00025,43508.0
2023-01-09 15:00:00,182.71864,0.61,2.79,1.29,3.79,18.07,7.41,30.17,0.4010606562810739,42603.499500000005,43641.75025
2023-01-09 16:00:00,184.26707,0.61,3.44,0.29,3.654,18.9,7.53,30.77,0.3857653558661034,42909.5005,44113.24975
2023-01-09 17:00:00,185.05534,0.61,4.07,0.0,3.666,19.51,7.57,31.76,0.3857052896725441,43958.49925,44453.25
2023-01-09 18:00:00,181.98463,0.61,4.07,0.0,3.608,18.79,7.84,31.31,0.399872245289045,43181.24975,43792.49975
