Date,Prices,Geothermal,Hydro,Photovoltaic,Self-consumption,Thermal,Wind,TOT Generation,Renewables weight,Total Load,Load forecasted
2021-01-01 00:00:00,50.87,0.62,3.43,0.0,2.058,14.55,2.6,21.200000000000003,0.3136792452830188,24640.25075,24614.24975
2021-01-01 01:00:00,48.19,0.62,3.03,0.0,1.952,13.68,2.75,20.08,0.3187250996015937,22909.0,23971.99975
2021-01-01 02:00:00,44.67966,0.62,2.79,0.0,1.812,12.77,2.63,18.81,0.3211057947900053,21044.49975,22554.7495
2021-01-01 03:00:00,42.92193,0.62,2.6,0.0,1.735,12.12,2.62,17.96,0.3251670378619153,19907.99975,21153.49975
2021-01-01 04:00:00,40.39151,0.62,2.6,0.0,1.733,12.06,2.61,17.89,0.3258803801006149,19578.4995,20336.75
2021-01-01 05:00:00,40.2,0.62,2.69,0.0,1.758,12.24,2.47,18.02,0.3207547169811321,19897.00075,20187.99925
2021-01-01 06:00:00,39.63258,0.62,2.75,0.0,1.73,12.16,2.52,18.05,0.3263157894736842,20786.0,20992.99975
2021-01-01 07:00:00,40.09467,0.62,2.86,0.08,1.742,12.21,2.42,18.19,0.3287520615722925,21286.4995,21615.75025
2021-01-01 08:00:00,41.26866,0.62,3.55,0.82,1.821,11.82,2.39,19.200000000000003,0.3843749999999999,22023.99975,21942.49975
2021-01-01 09:00:00,41.67,0.61,3.61,2.02,2.118,12.17,2.32,20.73,0.4129281234925229,24218.74975,23277.75
2021-01-01 10:00:00,45.0,0.6,3.52,2.34,2.347,13.14,2.59,22.19,0.4078413699864804,26107.4995,24655.9995
2021-01-01 11:00:00,47.2,0.6,3.71,2.75,2.66,14.68,2.85,24.59,0.4030093533956893,28651.24975,25751.24975
2021-01-01 12:00:00,48.43,0.58,4.89,3.09,2.907,15.22,3.11,26.89,0.4339903309780586,30667.25,26786.5
2021-01-01 13:00:00,45.49486,0.58,4.17,2.55,2.637,14.16,3.42,24.880000000000003,0.4308681672025722,28434.00075,26094.50025
2021-01-01 14:00:00,44.72691,0.58,3.26,1.64,2.274,13.44,3.69,22.61,0.4055727554179567,26411.25025,24782.0
2021-01-01 15:00:00,46.58816,0.58,3.49,0.68,2.173,14.26,3.51,22.52,0.3667850799289521,26215.5,24862.5
2021-01-01 16:00:00,52.98875,0.56,4.19,0.08,2.176,15.34,3.09,23.26,0.3404987102321581,27347.24975,24613.75025
2021-01-01 17:00:00,60.26,0.57,5.29,0.0,2.275,15.9,3.04,24.8,0.3588709677419355,29914.74975,27021.25
2021-01-01 18:00:00,60.61,0.6,5.59,0.0,2.169,15.28,3.18,24.65,0.3801217038539554,30411.0,28605.7495
2021-01-01 19:00:00,60.36059,0.61,5.42,0.0,2.188,15.46,3.55,25.040000000000003,0.3825878594249201,30999.0,29662.7505
2021-01-01 20:00:00,57.4,0.61,4.69,0.0,2.104,14.91,3.71,23.92,0.3766722408026756,30309.75,30224.75025
2021-01-01 21:00:00,53.8603,0.61,4.36,0.0,2.074,14.88,3.86,23.71,0.3724167018135808,29016.49975,29317.7505
2021-01-01 22:00:00,53.45,0.62,3.84,0.0,2.076,14.81,3.93,23.2,0.3616379310344828,27126.74975,27697.499
2021-01-01 23:00:00,49.72,0.62,3.3,0.0,1.863,13.35,4.12,21.39,0.3758765778401121,24323.00075,25143.24975
2021-01-02 00:00:00,46.69,0.62,2.9,0.0,1.777,12.55,4.22,20.29,0.3814687037949729,22149.75025,22579.99975
2021-01-02 01:00:00,42.42804,0.62,2.75,0.0,1.637,11.45,4.34,19.16,0.4024008350730689,20539.0005,20531.5
2021-01-02 02:00:00,41.08794,0.62,2.68,0.0,1.651,11.55,4.35,19.200000000000003,0.3984374999999999,19826.75025,19198.00025
2021-01-02 03:00:00,40.0,0.61,2.66,0.0,1.659,11.63,4.38,19.28,0.3967842323651452,19497.24975,18720.99975
2021-01-02 04:00:00,30.75693,0.61,2.61,0.0,1.657,11.6,4.57,19.39,0.4017534811758638,19663.25025,18791.49975
2021-01-02 05:00:00,39.0,0.61,2.67,0.0,1.721,11.99,4.71,19.98,0.3998998998998999,20584.50025,19735.50025
2021-01-02 06:00:00,42.08513,0.62,2.92,0.0,1.741,11.93,4.74,20.21,0.4096981692231569,22388.24975,21877.75025
2021-01-02 07:00:00,46.57,0.62,3.38,0.03,1.719,11.75,4.88,20.66,0.4312681510164569,24165.99975,24330.00075
2021-01-02 08:00:00,51.33,0.62,4.02,0.36,1.855,12.42,4.99,22.410000000000004,0.4457831325301204,26135.00025,27028.49975
2021-01-02 09:00:00,54.6,0.62,4.13,1.4,2.083,12.59,4.84,23.58,0.4660729431721798,28562.24925,30121.5
2021-01-02 10:00:00,53.17,0.62,4.29,2.12,2.329,12.72,5.15,24.9,0.4891566265060241,30512.74975,31674.74975
2021-01-02 11:00:00,52.12909,0.62,4.16,2.22,2.495,13.36,5.45,25.81,0.48237117396358,31573.25,32864.24925
2021-01-02 12:00:00,55.9514,0.62,4.3,1.87,2.622,13.98,5.97,26.74,0.4771877337322364,31781.75,34009.50025
2021-01-02 13:00:00,52.0,0.62,3.68,1.77,2.666,13.91,5.28,25.26,0.4493269992082344,30727.00025,33247.25
2021-01-02 14:00:00,52.0,0.62,3.64,1.49,2.431,13.32,5.05,24.12,0.4477611940298507,29716.75025,32010.5
2021-01-02 15:00:00,53.89,0.62,3.84,0.78,2.243,13.89,4.81,23.94,0.4197994987468672,29764.5,31530.4995
2021-01-02 16:00:00,61.37055,0.62,5.19,0.09,2.163,14.62,4.55,25.07,0.4168328679696848,30880.5,32184.2505
2021-01-02 17:00:00,63.26162,0.62,8.91,0.0,2.398,16.04,4.43,30.0,0.4653333333333333,34479.24925,34426.0
2021-01-02 18:00:00,64.54699,0.62,9.47,0.0,2.348,15.64,4.26,29.99,0.4784928309436478,35173.99975,35183.49975
2021-01-02 19:00:00,65.43179,0.62,8.07,0.0,2.297,15.35,4.15,28.19,0.4554806669031572,35177.75025,35033.24975
2021-01-02 20:00:00,63.52666,0.62,5.94,0.0,2.171,14.84,3.87,25.27,0.4127423822714681,32987.25,33352.99975
2021-01-02 21:00:00,56.73581,0.62,4.78,0.0,2.215,15.22,3.45,24.07,0.3676776069796427,30768.24975,31047.75025
2021-01-02 22:00:00,52.25,0.62,4.0,0.0,2.226,15.36,3.3,23.28,0.3402061855670102,28414.5,28537.50075
2021-01-02 23:00:00,48.45,0.62,3.74,0.0,2.041,14.07,3.04,21.47,0.344666977177457,25591.25,25867.7495
2021-01-03 00:00:00,46.11,0.62,3.11,0.0,1.858,12.74,2.96,19.43,0.3443129181677817,22955.75025,23499.0
2021-01-03 01:00:00,43.0,0.62,3.04,0.0,1.741,12.01,3.19,18.86,0.3632025450689289,21386.49975,22013.25025
2021-01-03 02:00:00,39.55,0.62,2.78,0.0,1.615,11.12,3.26,17.78,0.374578177727784,20334.5,20788.24925
2021-01-03 03:00:00,37.43802,0.62,2.69,0.0,1.648,11.39,2.98,17.68,0.3557692307692308,19933.75025,20052.25
2021-01-03 04:00:00,35.6363,0.62,2.89,0.0,1.676,11.63,2.76,17.9,0.3502793296089385,19964.9995,19874.24975
2021-01-03 05:00:00,35.5,0.62,2.86,0.0,1.683,11.7,3.17,18.35,0.3623978201634877,20497.75,20216.75025
2021-01-03 06:00:00,36.14395,0.62,2.82,0.0,1.715,11.79,3.49,18.72,0.3701923076923077,21763.4995,21158.5
2021-01-03 07:00:00,36.97,0.62,3.09,0.05,1.637,11.22,3.12,18.1,0.380110497237569,22672.7495,22299.75
2021-01-03 08:00:00,41.07,0.62,3.4,0.57,1.764,11.25,3.28,19.12,0.4116108786610878,23911.5,23406.25025
2021-01-03 09:00:00,44.49206,0.62,3.54,1.6,2.255,12.27,3.62,21.65,0.4332563510392608,26278.75,25733.00025
2021-01-03 10:00:00,49.0,0.62,3.8,2.61,2.757,12.92,3.16,23.11,0.4409346603202076,28221.5,28311.74975
2021-01-03 11:00:00,50.3,0.62,3.89,3.65,3.219,13.76,3.06,24.98,0.4491593274619695,30260.75,30141.50025
2021-01-03 12:00:00,52.0374,0.62,3.86,3.27,3.212,14.26,4.02,26.03,0.4521705724164426,30944.0,30385.25025
2021-01-03 13:00:00,46.63685,0.62,3.46,2.43,2.791,13.57,4.21,24.29,0.4413338822560724,28778.99975,29131.25
2021-01-03 14:00:00,44.0051,0.62,3.45,1.96,2.496,12.97,3.67,22.67,0.427878253198059,28061.00025,27775.2505
2021-01-03 15:00:00,45.53422,0.62,3.66,0.9,2.28,13.9,3.65,22.73,0.3884733831940167,28050.99975,27254.7495
2021-01-03 16:00:00,49.92,0.62,4.51,0.07,2.115,14.44,4.01,23.65,0.3894291754756872,29007.5,27260.5
2021-01-03 17:00:00,58.0,0.62,5.06,0.0,2.319,15.95,3.49,25.12,0.365047770700637,32130.25025,29748.2495
2021-01-03 18:00:00,61.19934,0.62,5.98,0.0,2.306,15.83,3.18,25.61,0.3818820773135494,32776.75,31400.75
2021-01-03 19:00:00,62.70108,0.62,7.72,0.0,2.477,16.73,2.77,27.84,0.399066091954023,34022.5,32428.24975
2021-01-03 20:00:00,61.72944,0.62,6.78,0.0,2.403,16.61,2.85,26.86,0.381608339538347,32807.24975,31970.0
2021-01-03 21:00:00,60.18554,0.62,5.21,0.0,2.198,15.5,2.73,24.06,0.3557772236076476,30382.7495,30454.99975
2021-01-03 22:00:00,55.36,0.62,4.35,0.0,2.177,15.46,2.65,23.08,0.3301559792027729,28002.7505,28428.9995
2021-01-03 23:00:00,53.06186,0.62,3.94,0.0,2.144,15.1,2.3,21.96,0.3123861566484517,25566.00025,25637.49975
2021-01-04 00:00:00,50.23,0.62,3.11,0.0,2.084,14.42,2.0,20.15,0.2843672456575682,23282.49975,22991.2495
2021-01-04 01:00:00,46.64,0.62,2.85,0.0,2.012,13.92,1.64,19.03,0.2685233841303205,21738.7495,21612.0005
2021-01-04 02:00:00,43.78994,0.62,2.76,0.0,1.939,13.58,1.14,18.1,0.2497237569060773,20837.0,20917.5
2021-01-04 03:00:00,41.65,0.62,2.75,0.0,1.832,12.8,0.89,17.060000000000002,0.249706916764361,20525.49975,20668.75
2021-01-04 04:00:00,41.62,0.62,3.1,0.0,1.845,12.92,0.97,17.61,0.2663259511641113,21005.75025,20951.00025
2021-01-04 05:00:00,44.5,0.62,3.0,0.0,1.955,13.78,1.15,18.55,0.2571428571428572,22634.5,22265.5005
2021-01-04 06:00:00,58.88,0.62,3.67,0.0,2.192,15.34,1.1,20.73,0.2600096478533527,26777.49975,25607.74975
2021-01-04 07:00:00,62.0,0.62,5.62,0.03,2.763,19.11,1.04,26.42,0.2766843300529902,32203.75025,30186.00075
2021-01-04 08:00:00,64.84217,0.62,7.02,0.63,3.064,20.42,1.04,29.73,0.3131516986209215,36648.24975,34450.49975
2021-01-04 09:00:00,68.25,0.62,9.56,1.74,3.476,21.11,1.19,34.22,0.3831092928112215,40005.75075,37673.5
2021-01-04 10:00:00,65.97,0.62,8.23,3.27,3.916,21.81,1.45,35.38,0.3835500282645562,41015.75,39320.25
2021-01-04 11:00:00,63.9,0.62,6.87,3.28,3.907,21.62,2.02,34.410000000000004,0.3716942749200813,40186.49975,39577.499500000005
2021-01-04 12:00:00,62.3,0.62,6.79,3.46,3.871,20.87,2.2,33.940000000000005,0.3850913376546847,39549.249500000005,39122.999500000005
2021-01-04 13:00:00,62.0,0.62,6.47,3.41,3.889,20.88,2.4,33.78,0.3818827708703374,39200.25025,38213.00025
2021-01-04 14:00:00,61.97,0.62,5.49,2.69,3.653,21.13,2.56,32.49,0.3496460449369036,39269.251,38052.74975
2021-01-04 15:00:00,62.45,0.62,6.61,1.55,3.51,22.04,2.31,33.13,0.3347419257470571,39886.24975,38088.75025
2021-01-04 16:00:00,63.9,0.62,7.08,0.13,3.266,22.79,2.24,32.86,0.3064516129032258,40256.24975,39337.74975
2021-01-04 17:00:00,67.34241,0.62,7.81,0.0,3.444,24.12,2.31,34.86,0.3080895008605852,42450.75,41381.2505
2021-01-04 18:00:00,71.9656,0.62,9.19,0.0,3.421,24.0,2.29,36.1,0.3351800554016619,42423.25025,41421.0005
2021-01-04 19:00:00,71.17973,0.62,8.71,0.0,3.423,24.06,2.18,35.57,0.3235872926623559,41982.75,40803.5005
2021-01-04 20:00:00,66.39303,0.62,7.77,0.0,3.411,23.72,2.27,34.38,0.3100639906922628,39642.501,39143.00025
2021-01-04 21:00:00,62.14572,0.62,4.97,0.0,3.17,22.09,2.4,30.08,0.265625,36211.00025,36454.24975
2021-01-04 22:00:00,59.8,0.62,4.22,0.0,3.017,21.21,2.35,28.4,0.253169014084507,32717.99925,33062.2495
2021-01-04 23:00:00,54.69378,0.62,3.75,0.0,2.825,19.96,2.09,26.42,0.2445117335352006,29681.9995,29596.75025
2021-01-05 00:00:00,54.79,0.62,3.24,0.0,2.41,17.57,1.85,23.28,0.2452749140893471,26472.7505,26376.5005
2021-01-05 01:00:00,50.3,0.62,3.02,0.0,2.23,16.29,1.7,21.63,0.246879334257975,24623.251,24556.0
2021-01-05 02:00:00,49.53,0.62,2.83,0.0,2.15,15.75,1.67,20.87,0.2453282223287015,23539.2495,23412.25025
2021-01-05 03:00:00,44.58,0.62,2.75,0.0,2.083,15.31,1.72,20.4,0.2495098039215686,23171.25025,23083.75
2021-01-05 04:00:00,45.05205,0.62,2.81,0.0,2.135,15.79,1.88,21.1,0.2516587677725119,23561.25025,23276.5
2021-01-05 05:00:00,49.53,0.62,2.94,0.0,2.187,16.03,2.05,21.64,0.2592421441774491,24884.24975,24401.5
2021-01-05 06:00:00,58.15,0.62,3.49,0.0,2.609,19.06,2.27,25.44,0.2507861635220126,29006.00025,27614.99975
2021-01-05 07:00:00,61.6717,0.62,5.03,0.07,2.95,21.38,2.44,29.540000000000003,0.2762356127285037,33640.00025,31882.75025
2021-01-05 08:00:00,65.0648,0.62,6.95,0.61,3.314,22.92,2.67,33.77,0.3212910867633994,38155.25,36295.74975
2021-01-05 09:00:00,66.97473,0.61,7.9,1.35,3.537,23.16,2.76,35.779999999999994,0.3527110117384013,40711.499500000005,39681.7505
2021-01-05 10:00:00,64.74636,0.62,7.92,2.0,3.688,23.1,3.18,36.82,0.3726235741444866,41732.0005,40915.75
2021-01-05 11:00:00,64.45401,0.62,7.65,2.2,3.724,22.82,3.52,36.81,0.3800597663678348,42050.74975,40390.2505
2021-01-05 12:00:00,62.95745,0.62,7.72,2.51,3.708,22.24,3.91,37.0,0.3989189189189189,41178.24975,39782.5
2021-01-05 13:00:00,62.34752,0.62,6.78,2.81,3.752,22.49,4.04,36.74,0.3878606423516603,40665.25025,39052.5
2021-01-05 14:00:00,62.1626,0.62,6.09,2.14,3.707,22.92,4.13,35.900000000000006,0.3615598885793871,40933.75,39113.99975
2021-01-05 15:00:00,62.98139,0.62,6.94,0.87,3.466,23.08,4.36,35.87,0.3565653749651519,40831.50025,39360.49975
2021-01-05 16:00:00,63.31634,0.62,7.02,0.09,3.449,23.84,4.31,35.88,0.3355629877369007,41386.25025,39400.50025
2021-01-05 17:00:00,68.32,0.62,8.97,0.0,3.505,24.27,4.46,38.32,0.3666492693110647,43229.25075,41243.25025
2021-01-05 18:00:00,67.52561,0.62,8.5,0.0,3.402,23.78,4.2,37.1,0.3590296495956873,42492.49975,41629.25025
2021-01-05 19:00:00,65.27282,0.62,7.81,0.0,3.263,23.11,4.38,35.92,0.3566258351893095,41711.5005,40734.0
2021-01-05 20:00:00,64.34693,0.62,7.29,0.0,3.207,22.64,4.59,35.14,0.3557199772339214,39464.25,38934.75025
2021-01-05 21:00:00,58.16,0.62,5.5,0.0,2.964,21.07,4.52,31.71,0.3355408388520971,36082.75025,36137.75
2021-01-05 22:00:00,56.09597,0.62,4.34,0.0,2.814,19.9,4.58,29.44,0.3240489130434782,32600.75025,33003.9995
2021-01-05 23:00:00,54.63752,0.62,4.01,0.0,2.545,17.89,4.4,26.92,0.3354383358098068,29306.0,29601.49975
2021-01-06 00:00:00,53.73056,0.62,3.48,0.0,2.281,16.02,4.08,24.2,0.3380165289256199,26510.24975,26491.251
2021-01-06 01:00:00,52.6,0.62,3.52,0.0,2.251,16.19,3.94,24.270000000000003,0.3329213020189534,24732.25075,24838.7495
2021-01-06 02:00:00,50.6,0.62,3.28,0.0,2.168,15.64,3.76,23.3,0.328755364806867,23645.75,23614.75025
2021-01-06 03:00:00,49.0,0.62,2.99,0.0,2.132,15.38,3.87,22.860000000000003,0.3272090988626421,23152.7505,22842.25
2021-01-06 04:00:00,47.2,0.62,2.82,0.0,2.226,15.82,3.63,22.89,0.308868501529052,23175.0,22798.99975
2021-01-06 05:00:00,49.29466,0.62,2.81,0.0,2.294,16.3,3.63,23.36,0.3022260273972603,23765.00025,23457.0
2021-01-06 06:00:00,55.0,0.62,3.48,0.0,2.456,17.39,3.6,25.090000000000003,0.3068951773614985,25481.4995,24790.24925
2021-01-06 07:00:00,56.6,0.62,3.88,0.02,2.537,17.92,3.51,25.950000000000003,0.309441233140655,27021.75,26416.25025
2021-01-06 08:00:00,59.8,0.62,4.27,0.71,2.702,18.25,3.31,27.16,0.3280559646539028,28508.50025,28056.75025
2021-01-06 09:00:00,61.1,0.62,4.73,1.78,3.097,18.99,3.39,29.51,0.3564893256523213,30865.99975,30253.49975
2021-01-06 10:00:00,60.62,0.62,4.63,2.63,3.441,19.26,3.53,30.67,0.3720247799152266,32568.75025,32314.99925
2021-01-06 11:00:00,60.35677,0.62,4.95,2.59,3.619,20.13,3.32,31.61,0.3631762100601076,33823.0,33520.25075
2021-01-06 12:00:00,58.0,0.62,5.66,2.59,3.633,20.13,3.24,32.24,0.375620347394541,34369.5,33919.750499999995
2021-01-06 13:00:00,56.23,0.62,5.47,2.38,3.515,19.44,3.14,31.05,0.3739130434782608,32380.5,32763.75025
2021-01-06 14:00:00,58.62,0.62,5.17,1.81,3.319,19.35,3.18,30.130000000000003,0.3577829405907732,31393.75,31052.24975
2021-01-06 15:00:00,61.05284,0.62,5.53,0.95,3.099,20.01,2.86,29.97,0.3323323323323323,31407.24975,30785.25025
2021-01-06 16:00:00,64.67616,0.62,6.36,0.12,2.94,20.74,2.38,30.22,0.313699536730642,32250.0,30634.49975
2021-01-06 17:00:00,67.21547,0.62,7.25,0.0,2.87,20.85,2.3,31.020000000000003,0.327852998065764,35045.750499999995,32928.0
2021-01-06 18:00:00,69.4724,0.62,7.6,0.0,2.951,21.39,2.24,31.85,0.3284144427001569,36159.25,34945.25
2021-01-06 19:00:00,68.18318,0.62,7.4,0.0,2.971,21.5,2.34,31.86,0.325172630257376,36668.75,35619.749500000005
2021-01-06 20:00:00,65.64688,0.62,6.46,0.0,2.986,21.57,2.62,31.27,0.3102014710585225,35560.24925,34909.24975
2021-01-06 21:00:00,61.00866,0.62,5.62,0.0,2.931,21.19,2.28,29.71,0.2867721305957589,33559.5,33445.0005
2021-01-06 22:00:00,56.6,0.62,4.45,0.0,2.806,20.59,2.15,27.81,0.259618842143114,30848.75,31096.74975
2021-01-06 23:00:00,55.0,0.62,3.58,0.0,2.666,19.54,1.95,25.69,0.2393927598287271,27892.49975,28351.75025
2021-01-07 00:00:00,56.86981,0.62,3.29,0.0,2.26,16.77,1.92,22.6,0.2579646017699115,24921.75025,25236.0005
2021-01-07 01:00:00,54.71,0.62,3.15,0.0,2.094,15.55,1.59,20.91,0.2563366810138689,23142.9995,23170.9995
2021-01-07 02:00:00,53.7,0.62,2.88,0.0,2.088,15.5,1.19,20.19,0.2322932144626052,22525.74925,22245.9995
2021-01-07 03:00:00,51.51139,0.62,2.83,0.0,2.106,15.61,1.04,20.1,0.2233830845771144,22343.74975,22186.25025
2021-01-07 04:00:00,49.35,0.62,2.87,0.0,2.081,15.3,0.89,19.68,0.2225609756097561,22789.24975,22534.2505
2021-01-07 05:00:00,55.6315,0.62,3.29,0.0,2.342,17.08,0.66,21.65,0.2110854503464203,25268.75,24229.24975
2021-01-07 06:00:00,61.6,0.62,4.16,0.0,2.951,21.24,0.55,26.57,0.2006021829130598,31362.75025,29076.50075
2021-01-07 07:00:00,71.09209,0.62,6.19,0.02,3.61,25.53,0.57,32.93,0.2247191011235955,38825.74975,35961.250499999995
2021-01-07 08:00:00,87.29419,0.62,8.73,0.63,4.088,27.86,0.63,38.470000000000006,0.2757993241486873,44858.75025,41998.75
2021-01-07 09:00:00,89.45387,0.62,9.84,1.57,4.442,28.46,0.72,41.21,0.3093909245328803,47875.75,44943.24975
2021-01-07 10:00:00,85.85198,0.62,8.94,2.26,4.683,28.31,0.87,40.99999999999999,0.3095121951219512,48050.75,45623.75
2021-01-07 11:00:00,84.76839,0.62,8.97,2.22,4.704,28.11,1.0,40.92,0.313049853372434,47620.24925,45756.5
2021-01-07 12:00:00,75.19394,0.62,7.32,2.3,4.81,28.34,1.12,39.7,0.2861460957178841,46038.25025,45033.99975
2021-01-07 13:00:00,74.83948,0.62,7.23,1.69,4.646,28.06,1.33,38.93,0.2792191112252761,45303.749500000005,44200.49975
2021-01-07 14:00:00,76.96402,0.62,7.36,1.37,4.565,28.13,1.43,38.91,0.2770496016448214,46289.75,45463.0
2021-01-07 15:00:00,80.01006,0.62,7.52,0.63,4.323,28.73,1.54,39.04,0.2640881147540983,46476.24975,46666.99925
2021-01-07 16:00:00,88.21157,0.62,8.95,0.06,4.261,29.53,1.73,40.88999999999999,0.2778185375397408,47436.499500000005,47067.2505
2021-01-07 17:00:00,94.75507,0.62,10.55,0.0,4.36,30.12,1.96,43.25,0.3035838150289017,48997.749500000005,47962.5
2021-01-07 18:00:00,91.40631,0.62,9.4,0.0,4.26,29.63,1.98,41.63,0.2882536632236368,47550.2505,47212.99975
2021-01-07 19:00:00,86.19389,0.62,8.28,0.0,4.009,28.59,2.03,39.52,0.2765688259109311,46131.0,45885.0005
2021-01-07 20:00:00,72.94146,0.62,7.2,0.0,3.651,26.27,2.02,36.11000000000001,0.2725006923289947,42890.99975,42669.25
2021-01-07 21:00:00,65.22,0.62,5.72,0.0,3.417,24.89,1.83,33.06,0.2471264367816091,39443.25,39078.24975
2021-01-07 22:00:00,61.98,0.62,4.69,0.0,3.19,23.38,1.69,30.38,0.2304147465437788,35527.75,35100.25025
2021-01-07 23:00:00,57.58,0.62,3.91,0.0,2.925,21.36,1.6,27.49,0.2229901782466351,31961.7495,31052.75
2021-01-08 00:00:00,57.45,0.62,3.48,0.0,2.505,18.1,1.57,23.770000000000003,0.2385359697097181,28778.75,27339.74975
2021-01-08 01:00:00,56.41344,0.62,3.38,0.0,2.379,16.81,1.49,22.3,0.2461883408071749,27153.2495,25342.49975
2021-01-08 02:00:00,55.17079,0.62,3.06,0.0,2.426,16.84,1.25,21.77,0.2264584290307763,26501.50075,24422.74975
2021-01-08 03:00:00,51.76,0.62,2.86,0.0,2.491,16.61,1.15,21.24,0.217984934086629,26375.74975,24047.0
2021-01-08 04:00:00,50.85599,0.62,2.94,0.0,2.48,16.37,1.22,21.15,0.2260047281323877,26626.5,24297.4995
2021-01-08 05:00:00,56.45,0.62,3.33,0.0,2.695,17.95,1.39,23.29,0.2292829540575354,28628.24975,26129.74975
2021-01-08 06:00:00,65.22,0.62,4.57,0.0,3.206,21.71,1.5,28.4,0.2355633802816901,34068.25025,30961.25025
2021-01-08 07:00:00,77.48266,0.62,6.95,0.03,3.696,25.81,1.72,35.129999999999995,0.2653003131226872,41011.75,38064.25
2021-01-08 08:00:00,95.94197,0.62,9.0,0.61,4.259,28.33,1.61,40.17,0.2947473238735374,46441.24975,44867.499500000005
2021-01-08 09:00:00,98.26535,0.62,9.0,1.79,4.728,28.96,1.54,41.91,0.3089954664757814,48324.5,48873.75025
2021-01-08 10:00:00,96.79342,0.62,8.83,2.85,4.926,27.59,1.62,41.51,0.3353408817152493,47922.2505,49678.75
2021-01-08 11:00:00,93.65678,0.62,6.96,3.21,5.212,27.6,1.79,40.18,0.3130910900945743,47332.74975,49465.74975
2021-01-08 12:00:00,84.72226,0.62,6.53,3.7,5.422,27.28,2.06,40.190000000000005,0.3212241851206768,45941.75,48022.7505
2021-01-08 13:00:00,79.42289,0.62,6.1,3.87,5.379,26.56,2.22,39.37,0.3253746507493015,45642.25,46573.49975
2021-01-08 14:00:00,85.48525,0.62,6.49,3.06,5.08,27.52,2.25,39.94,0.3109664496745117,45705.00025,46740.50025
2021-01-08 15:00:00,86.67579,0.62,6.91,1.38,4.497,27.78,2.06,38.75,0.2830967741935484,45355.49975,46545.5
2021-01-08 16:00:00,87.40615,0.62,7.56,0.19,4.155,28.53,1.94,38.84,0.265447991761071,45655.249500000005,46658.5
2021-01-08 17:00:00,101.00838,0.62,8.48,0.0,4.234,29.46,2.39,40.95,0.2805860805860806,47614.75025,47781.99975
2021-01-08 18:00:00,97.08863,0.62,8.63,0.0,4.146,28.95,2.84,41.040000000000006,0.2945906432748537,47025.99975,47349.5
2021-01-08 19:00:00,84.62866,0.62,7.91,0.0,4.049,28.25,3.15,39.93,0.2925118958176809,45992.74975,46501.74925
2021-01-08 20:00:00,72.22767,0.62,6.7,0.0,3.761,26.29,3.09,36.7,0.2836512261580381,42697.0,43038.00075
2021-01-08 21:00:00,65.44826,0.62,5.37,0.0,3.461,24.12,2.92,33.03,0.2697547683923705,39174.4995,39546.25
2021-01-08 22:00:00,61.65559,0.62,4.39,0.0,3.226,22.55,2.91,30.47,0.259927797833935,35381.251,36044.499500000005
2021-01-08 23:00:00,58.3,0.62,3.86,0.0,2.927,20.39,2.67,27.54,0.2596223674655047,31865.0,32564.999750000003
2021-01-09 00:00:00,61.90142,0.62,3.47,0.0,2.392,16.97,2.51,23.57,0.2800169707254984,28524.24975,29218.99975
2021-01-09 01:00:00,58.38,0.62,3.06,0.0,2.159,15.71,2.57,21.96,0.2846083788706739,26497.5,27269.2495
2021-01-09 02:00:00,55.96487,0.62,2.85,0.0,1.994,14.53,2.59,20.59,0.2943176299174356,25548.99975,25979.75025
2021-01-09 03:00:00,51.88,0.62,2.48,0.0,1.833,13.34,2.91,19.35,0.310594315245478,24907.00025,25234.00075
2021-01-09 04:00:00,50.25,0.62,2.45,0.0,1.812,13.24,3.02,19.33,0.3150543197102948,24853.75,25085.24975
2021-01-09 05:00:00,50.25,0.62,2.51,0.0,1.926,14.09,2.92,20.14,0.3003972194637537,25754.2505,25954.75025
2021-01-09 06:00:00,51.39,0.62,2.75,0.0,2.17,16.03,2.74,22.14,0.2759710930442637,28280.2505,28231.5
2021-01-09 07:00:00,56.38,0.62,3.23,0.01,2.329,17.27,2.75,23.88,0.2768006700167504,31446.5,31601.7495
2021-01-09 08:00:00,59.8,0.62,4.44,0.3,2.901,20.34,2.84,28.54,0.2873160476524176,35048.74975,34988.49975
2021-01-09 09:00:00,66.91691,0.62,5.86,0.95,3.419,21.54,2.78,31.75,0.3215748031496063,37956.7495,37620.7505
2021-01-09 10:00:00,67.70841,0.62,6.15,1.4,3.692,21.89,2.63,32.690000000000005,0.3303762618537779,38762.25,38359.75025
2021-01-09 11:00:00,68.0,0.62,5.72,1.61,3.638,21.23,2.4,31.58,0.3277390753641545,38246.00025,37763.7505
2021-01-09 12:00:00,67.00695,0.62,6.58,1.52,3.563,21.36,2.61,32.69,0.3465891710003059,37616.99975,37094.00025
2021-01-09 13:00:00,62.53032,0.62,5.33,1.37,3.499,21.23,2.63,31.18,0.3191148171905067,36175.5005,36139.5
2021-01-09 14:00:00,60.0,0.62,4.4,1.02,3.304,21.04,2.56,29.64,0.2901484480431849,35417.0005,34702.250499999995
2021-01-09 15:00:00,60.0,0.62,4.53,0.5,3.256,22.1,2.52,30.27,0.2699041955731747,35328.9995,34197.25
2021-01-09 16:00:00,62.78081,0.62,5.41,0.09,3.181,22.52,2.34,30.98,0.2730794060684313,36278.5,34324.500499999995
