Date,Geothermal,Hydro,Photovoltaic,Self-consumption,Thermal,Wind,TOT Generation,Renewables weight
2021-01-01 00:00:00,0.62,3.43,0.0,2.058,14.55,2.6,21.200000000000003,0.3136792452830188
2021-01-01 01:00:00,0.62,3.03,0.0,1.952,13.68,2.75,20.08,0.3187250996015937
2021-01-01 02:00:00,0.62,2.79,0.0,1.812,12.77,2.63,18.81,0.32110579479000534
2021-01-01 03:00:00,0.62,2.6,0.0,1.735,12.12,2.62,17.96,0.32516703786191536
2021-01-01 04:00:00,0.62,2.6,0.0,1.733,12.06,2.61,17.89,0.3258803801006149
2021-01-01 05:00:00,0.62,2.69,0.0,1.758,12.24,2.47,18.02,0.3207547169811321
2021-01-01 06:00:00,0.62,2.75,0.0,1.73,12.16,2.52,18.05,0.3263157894736842
2021-01-01 07:00:00,0.62,2.86,0.08,1.742,12.21,2.42,18.19,0.3287520615722925
2021-01-01 08:00:00,0.62,3.55,0.82,1.821,11.82,2.39,19.200000000000003,0.38437499999999997
2021-01-01 09:00:00,0.61,3.61,2.02,2.118,12.17,2.32,20.73,0.41292812349252295
2021-01-01 10:00:00,0.6,3.52,2.34,2.347,13.14,2.59,22.19,0.4078413699864804
2021-01-01 11:00:00,0.6,3.71,2.75,2.66,14.68,2.85,24.59,0.40300935339568933
2021-01-01 12:00:00,0.58,4.89,3.09,2.907,15.22,3.11,26.89,0.43399033097805867
2021-01-01 13:00:00,0.58,4.17,2.55,2.637,14.16,3.42,24.880000000000003,0.43086816720257226
2021-01-01 14:00:00,0.58,3.26,1.64,2.274,13.44,3.69,22.61,0.4055727554179567
2021-01-01 15:00:00,0.58,3.49,0.68,2.173,14.26,3.51,22.519999999999996,0.3667850799289521
2021-01-01 16:00:00,0.56,4.19,0.08,2.176,15.34,3.09,23.26,0.34049871023215816
2021-01-01 17:00:00,0.57,5.29,0.0,2.275,15.9,3.04,24.8,0.3588709677419355
2021-01-01 18:00:00,0.6,5.59,0.0,2.169,15.28,3.18,24.65,0.3801217038539554
2021-01-01 19:00:00,0.61,5.42,0.0,2.188,15.46,3.55,25.040000000000003,0.3825878594249201
2021-01-01 20:00:00,0.61,4.69,0.0,2.104,14.91,3.71,23.92,0.37667224080267564
2021-01-01 21:00:00,0.61,4.36,0.0,2.074,14.88,3.86,23.71,0.3724167018135808
2021-01-01 22:00:00,0.62,3.84,0.0,2.076,14.81,3.93,23.2,0.3616379310344828
2021-01-01 23:00:00,0.62,3.3,0.0,1.863,13.35,4.12,21.39,0.37587657784011214
2021-01-02 00:00:00,0.62,2.9,0.0,1.777,12.55,4.22,20.29,0.38146870379497294
2021-01-02 01:00:00,0.62,2.75,0.0,1.637,11.45,4.34,19.16,0.4024008350730689
2021-01-02 02:00:00,0.62,2.68,0.0,1.651,11.55,4.35,19.200000000000003,0.39843749999999994
2021-01-02 03:00:00,0.61,2.66,0.0,1.659,11.63,4.38,19.28,0.3967842323651452
2021-01-02 04:00:00,0.61,2.61,0.0,1.657,11.6,4.57,19.39,0.40175348117586385
2021-01-02 05:00:00,0.61,2.67,0.0,1.721,11.99,4.71,19.98,0.3998998998998999
2021-01-02 06:00:00,0.62,2.92,0.0,1.741,11.93,4.74,20.21,0.4096981692231569
2021-01-02 07:00:00,0.62,3.38,0.03,1.719,11.75,4.88,20.66,0.43126815101645694
2021-01-02 08:00:00,0.62,4.02,0.36,1.855,12.42,4.99,22.410000000000004,0.4457831325301204
2021-01-02 09:00:00,0.62,4.13,1.4,2.083,12.59,4.84,23.580000000000002,0.4660729431721798
2021-01-02 10:00:00,0.62,4.29,2.12,2.329,12.72,5.15,24.9,0.4891566265060241
2021-01-02 11:00:00,0.62,4.16,2.22,2.495,13.36,5.45,25.81,0.48237117396358
2021-01-02 12:00:00,0.62,4.3,1.87,2.622,13.98,5.97,26.74,0.4771877337322364
2021-01-02 13:00:00,0.62,3.68,1.77,2.666,13.91,5.28,25.26,0.4493269992082344
2021-01-02 14:00:00,0.62,3.64,1.49,2.431,13.32,5.05,24.12,0.44776119402985076
2021-01-02 15:00:00,0.62,3.84,0.78,2.243,13.89,4.81,23.94,0.4197994987468672
2021-01-02 16:00:00,0.62,5.19,0.09,2.163,14.62,4.55,25.07,0.41683286796968483
2021-01-02 17:00:00,0.62,8.91,0.0,2.398,16.04,4.43,30.0,0.4653333333333333
2021-01-02 18:00:00,0.62,9.47,0.0,2.348,15.64,4.26,29.990000000000002,0.47849283094364786
2021-01-02 19:00:00,0.62,8.07,0.0,2.297,15.35,4.15,28.189999999999998,0.4554806669031572
2021-01-02 20:00:00,0.62,5.94,0.0,2.171,14.84,3.87,25.27,0.41274238227146814
2021-01-02 21:00:00,0.62,4.78,0.0,2.215,15.22,3.45,24.07,0.36767760697964275
2021-01-02 22:00:00,0.62,4.0,0.0,2.226,15.36,3.3,23.28,0.34020618556701027
2021-01-02 23:00:00,0.62,3.74,0.0,2.041,14.07,3.04,21.47,0.344666977177457
2021-01-03 00:00:00,0.62,3.11,0.0,1.858,12.74,2.96,19.43,0.34431291816778176
2021-01-03 01:00:00,0.62,3.04,0.0,1.741,12.01,3.19,18.86,0.36320254506892896
2021-01-03 02:00:00,0.62,2.78,0.0,1.615,11.12,3.26,17.78,0.374578177727784
2021-01-03 03:00:00,0.62,2.69,0.0,1.648,11.39,2.98,17.68,0.3557692307692308
2021-01-03 04:00:00,0.62,2.89,0.0,1.676,11.63,2.76,17.9,0.35027932960893854
2021-01-03 05:00:00,0.62,2.86,0.0,1.683,11.7,3.17,18.35,0.3623978201634877
2021-01-03 06:00:00,0.62,2.82,0.0,1.715,11.79,3.49,18.72,0.3701923076923077
2021-01-03 07:00:00,0.62,3.09,0.05,1.637,11.22,3.12,18.1,0.380110497237569
2021-01-03 08:00:00,0.62,3.4,0.57,1.764,11.25,3.28,19.12,0.4116108786610878
2021-01-03 09:00:00,0.62,3.54,1.6,2.255,12.27,3.62,21.650000000000002,0.43325635103926086
2021-01-03 10:00:00,0.62,3.8,2.61,2.757,12.92,3.16,23.11,0.44093466032020767
2021-01-03 11:00:00,0.62,3.89,3.65,3.219,13.76,3.06,24.98,0.44915932746196957
2021-01-03 12:00:00,0.62,3.86,3.27,3.212,14.26,4.02,26.029999999999998,0.4521705724164426
2021-01-03 13:00:00,0.62,3.46,2.43,2.791,13.57,4.21,24.29,0.44133388225607245
2021-01-03 14:00:00,0.62,3.45,1.96,2.496,12.97,3.67,22.67,0.42787825319805906
2021-01-03 15:00:00,0.62,3.66,0.9,2.28,13.9,3.65,22.73,0.3884733831940167
2021-01-03 16:00:00,0.62,4.51,0.07,2.115,14.44,4.01,23.65,0.3894291754756872
2021-01-03 17:00:00,0.62,5.06,0.0,2.319,15.95,3.49,25.119999999999997,0.365047770700637
2021-01-03 18:00:00,0.62,5.98,0.0,2.306,15.83,3.18,25.61,0.38188207731354945
2021-01-03 19:00:00,0.62,7.72,0.0,2.477,16.73,2.77,27.84,0.399066091954023
2021-01-03 20:00:00,0.62,6.78,0.0,2.403,16.61,2.85,26.86,0.381608339538347
2021-01-03 21:00:00,0.62,5.21,0.0,2.198,15.5,2.73,24.06,0.3557772236076476
2021-01-03 22:00:00,0.62,4.35,0.0,2.177,15.46,2.65,23.08,0.33015597920277295
2021-01-03 23:00:00,0.62,3.94,0.0,2.144,15.1,2.3,21.96,0.3123861566484517
2021-01-04 00:00:00,0.62,3.11,0.0,2.084,14.42,2.0,20.15,0.28436724565756827
2021-01-04 01:00:00,0.62,2.85,0.0,2.012,13.92,1.64,19.03,0.26852338413032056
2021-01-04 02:00:00,0.62,2.76,0.0,1.939,13.58,1.14,18.1,0.24972375690607732
2021-01-04 03:00:00,0.62,2.75,0.0,1.832,12.8,0.89,17.060000000000002,0.24970691676436102
2021-01-04 04:00:00,0.62,3.1,0.0,1.845,12.92,0.97,17.61,0.26632595116411134
2021-01-04 05:00:00,0.62,3.0,0.0,1.955,13.78,1.15,18.549999999999997,0.2571428571428572
2021-01-04 06:00:00,0.62,3.67,0.0,2.192,15.34,1.1,20.73,0.2600096478533527
2021-01-04 07:00:00,0.62,5.62,0.03,2.763,19.11,1.04,26.419999999999998,0.2766843300529902
2021-01-04 08:00:00,0.62,7.02,0.63,3.064,20.42,1.04,29.73,0.31315169862092157
2021-01-04 09:00:00,0.62,9.56,1.74,3.476,21.11,1.19,34.22,0.3831092928112215
2021-01-04 10:00:00,0.62,8.23,3.27,3.916,21.81,1.45,35.38,0.3835500282645562
2021-01-04 11:00:00,0.62,6.87,3.28,3.907,21.62,2.02,34.410000000000004,0.3716942749200813
2021-01-04 12:00:00,0.62,6.79,3.46,3.871,20.87,2.2,33.940000000000005,0.3850913376546847
2021-01-04 13:00:00,0.62,6.47,3.41,3.889,20.88,2.4,33.78,0.38188277087033745
2021-01-04 14:00:00,0.62,5.49,2.69,3.653,21.13,2.56,32.49,0.34964604493690365
2021-01-04 15:00:00,0.62,6.61,1.55,3.51,22.04,2.31,33.13,0.3347419257470571
2021-01-04 16:00:00,0.62,7.08,0.13,3.266,22.79,2.24,32.86,0.3064516129032258
2021-01-04 17:00:00,0.62,7.81,0.0,3.444,24.12,2.31,34.86,0.30808950086058523
2021-01-04 18:00:00,0.62,9.19,0.0,3.421,24.0,2.29,36.1,0.33518005540166196
2021-01-04 19:00:00,0.62,8.71,0.0,3.423,24.06,2.18,35.57,0.3235872926623559
2021-01-04 20:00:00,0.62,7.77,0.0,3.411,23.72,2.27,34.38,0.31006399069226287
2021-01-04 21:00:00,0.62,4.97,0.0,3.17,22.09,2.4,30.08,0.265625
2021-01-04 22:00:00,0.62,4.22,0.0,3.017,21.21,2.35,28.400000000000002,0.253169014084507
2021-01-04 23:00:00,0.62,3.75,0.0,2.825,19.96,2.09,26.42,0.2445117335352006
2021-01-05 00:00:00,0.62,3.24,0.0,2.41,17.57,1.85,23.28,0.2452749140893471
2021-01-05 01:00:00,0.62,3.02,0.0,2.23,16.29,1.7,21.63,0.24687933425797504
2021-01-05 02:00:00,0.62,2.83,0.0,2.15,15.75,1.67,20.869999999999997,0.24532822232870152
2021-01-05 03:00:00,0.62,2.75,0.0,2.083,15.31,1.72,20.4,0.24950980392156863
2021-01-05 04:00:00,0.62,2.81,0.0,2.135,15.79,1.88,21.099999999999998,0.2516587677725119
2021-01-05 05:00:00,0.62,2.94,0.0,2.187,16.03,2.05,21.64,0.2592421441774491
2021-01-05 06:00:00,0.62,3.49,0.0,2.609,19.06,2.27,25.439999999999998,0.2507861635220126
2021-01-05 07:00:00,0.62,5.03,0.07,2.95,21.38,2.44,29.540000000000003,0.2762356127285037
2021-01-05 08:00:00,0.62,6.95,0.61,3.314,22.92,2.67,33.77,0.3212910867633994
2021-01-05 09:00:00,0.61,7.9,1.35,3.537,23.16,2.76,35.779999999999994,0.35271101173840136
2021-01-05 10:00:00,0.62,7.92,2.0,3.688,23.1,3.18,36.82,0.37262357414448666
2021-01-05 11:00:00,0.62,7.65,2.2,3.724,22.82,3.52,36.81,0.3800597663678348
2021-01-05 12:00:00,0.62,7.72,2.51,3.708,22.24,3.91,37.0,0.3989189189189189
2021-01-05 13:00:00,0.62,6.78,2.81,3.752,22.49,4.04,36.74,0.3878606423516603
2021-01-05 14:00:00,0.62,6.09,2.14,3.707,22.92,4.13,35.900000000000006,0.36155988857938715
2021-01-05 15:00:00,0.62,6.94,0.87,3.466,23.08,4.36,35.87,0.35656537496515195
2021-01-05 16:00:00,0.62,7.02,0.09,3.449,23.84,4.31,35.88,0.33556298773690074
2021-01-05 17:00:00,0.62,8.97,0.0,3.505,24.27,4.46,38.32,0.36664926931106473
2021-01-05 18:00:00,0.62,8.5,0.0,3.402,23.78,4.2,37.1,0.35902964959568734
2021-01-05 19:00:00,0.62,7.81,0.0,3.263,23.11,4.38,35.92,0.3566258351893095
2021-01-05 20:00:00,0.62,7.29,0.0,3.207,22.64,4.59,35.14,0.35571997723392146
2021-01-05 21:00:00,0.62,5.5,0.0,2.964,21.07,4.52,31.71,0.3355408388520971
2021-01-05 22:00:00,0.62,4.34,0.0,2.814,19.9,4.58,29.439999999999998,0.32404891304347827
2021-01-05 23:00:00,0.62,4.01,0.0,2.545,17.89,4.4,26.92,0.33543833580980686
2021-01-06 00:00:00,0.62,3.48,0.0,2.281,16.02,4.08,24.199999999999996,0.3380165289256199
2021-01-06 01:00:00,0.62,3.52,0.0,2.251,16.19,3.94,24.270000000000003,0.3329213020189534
2021-01-06 02:00:00,0.62,3.28,0.0,2.168,15.64,3.76,23.299999999999997,0.328755364806867
2021-01-06 03:00:00,0.62,2.99,0.0,2.132,15.38,3.87,22.860000000000003,0.32720909886264216
2021-01-06 04:00:00,0.62,2.82,0.0,2.226,15.82,3.63,22.89,0.308868501529052
2021-01-06 05:00:00,0.62,2.81,0.0,2.294,16.3,3.63,23.36,0.3022260273972603
2021-01-06 06:00:00,0.62,3.48,0.0,2.456,17.39,3.6,25.090000000000003,0.3068951773614985
2021-01-06 07:00:00,0.62,3.88,0.02,2.537,17.92,3.51,25.950000000000003,0.309441233140655
2021-01-06 08:00:00,0.62,4.27,0.71,2.702,18.25,3.31,27.16,0.3280559646539028
2021-01-06 09:00:00,0.62,4.73,1.78,3.097,18.99,3.39,29.509999999999998,0.35648932565232133
2021-01-06 10:00:00,0.62,4.63,2.63,3.441,19.26,3.53,30.67,0.3720247799152266
2021-01-06 11:00:00,0.62,4.95,2.59,3.619,20.13,3.32,31.61,0.3631762100601076
2021-01-06 12:00:00,0.62,5.66,2.59,3.633,20.13,3.24,32.24,0.375620347394541
2021-01-06 13:00:00,0.62,5.47,2.38,3.515,19.44,3.14,31.05,0.3739130434782608
2021-01-06 14:00:00,0.62,5.17,1.81,3.319,19.35,3.18,30.130000000000003,0.35778294059077326
2021-01-06 15:00:00,0.62,5.53,0.95,3.099,20.01,2.86,29.970000000000002,0.33233233233233234
2021-01-06 16:00:00,0.62,6.36,0.12,2.94,20.74,2.38,30.22,0.313699536730642
2021-01-06 17:00:00,0.62,7.25,0.0,2.87,20.85,2.3,31.020000000000003,0.327852998065764
2021-01-06 18:00:00,0.62,7.6,0.0,2.951,21.39,2.24,31.85,0.32841444270015696
2021-01-06 19:00:00,0.62,7.4,0.0,2.971,21.5,2.34,31.86,0.325172630257376
2021-01-06 20:00:00,0.62,6.46,0.0,2.986,21.57,2.62,31.27,0.3102014710585225
2021-01-06 21:00:00,0.62,5.62,0.0,2.931,21.19,2.28,29.71,0.28677213059575896
2021-01-06 22:00:00,0.62,4.45,0.0,2.806,20.59,2.15,27.81,0.25961884214311404
2021-01-06 23:00:00,0.62,3.58,0.0,2.666,19.54,1.95,25.689999999999998,0.23939275982872715
2021-01-07 00:00:00,0.62,3.29,0.0,2.26,16.77,1.92,22.6,0.2579646017699115
2021-01-07 01:00:00,0.62,3.15,0.0,2.094,15.55,1.59,20.91,0.25633668101386897
2021-01-07 02:00:00,0.62,2.88,0.0,2.088,15.5,1.19,20.19,0.2322932144626052
2021-01-07 03:00:00,0.62,2.83,0.0,2.106,15.61,1.04,20.099999999999998,0.22338308457711445
2021-01-07 04:00:00,0.62,2.87,0.0,2.081,15.3,0.89,19.68,0.2225609756097561
2021-01-07 05:00:00,0.62,3.29,0.0,2.342,17.08,0.66,21.65,0.21108545034642034
2021-01-07 06:00:00,0.62,4.16,0.0,2.951,21.24,0.55,26.57,0.20060218291305984
2021-01-07 07:00:00,0.62,6.19,0.02,3.61,25.53,0.57,32.93,0.22471910112359553
2021-01-07 08:00:00,0.62,8.73,0.63,4.088,27.86,0.63,38.470000000000006,0.2757993241486873
2021-01-07 09:00:00,0.62,9.84,1.57,4.442,28.46,0.72,41.21,0.30939092453288036
2021-01-07 10:00:00,0.62,8.94,2.26,4.683,28.31,0.87,40.99999999999999,0.3095121951219512
2021-01-07 11:00:00,0.62,8.97,2.22,4.704,28.11,1.0,40.92,0.313049853372434
2021-01-07 12:00:00,0.62,7.32,2.3,4.81,28.34,1.12,39.699999999999996,0.28614609571788413
2021-01-07 13:00:00,0.62,7.23,1.69,4.646,28.06,1.33,38.93,0.27921911122527615
2021-01-07 14:00:00,0.62,7.36,1.37,4.565,28.13,1.43,38.910000000000004,0.2770496016448214
2021-01-07 15:00:00,0.62,7.52,0.63,4.323,28.73,1.54,39.04,0.2640881147540983
2021-01-07 16:00:00,0.62,8.95,0.06,4.261,29.53,1.73,40.88999999999999,0.2778185375397408
2021-01-07 17:00:00,0.62,10.55,0.0,4.36,30.12,1.96,43.25,0.3035838150289017
2021-01-07 18:00:00,0.62,9.4,0.0,4.26,29.63,1.98,41.629999999999995,0.2882536632236368
2021-01-07 19:00:00,0.62,8.28,0.0,4.009,28.59,2.03,39.519999999999996,0.2765688259109311
2021-01-07 20:00:00,0.62,7.2,0.0,3.651,26.27,2.02,36.11000000000001,0.2725006923289947
2021-01-07 21:00:00,0.62,5.72,0.0,3.417,24.89,1.83,33.06,0.24712643678160917
2021-01-07 22:00:00,0.62,4.69,0.0,3.19,23.38,1.69,30.38,0.2304147465437788
2021-01-07 23:00:00,0.62,3.91,0.0,2.925,21.36,1.6,27.490000000000002,0.22299017824663514
2021-01-08 00:00:00,0.62,3.48,0.0,2.505,18.1,1.57,23.770000000000003,0.2385359697097181
2021-01-08 01:00:00,0.62,3.38,0.0,2.379,16.81,1.49,22.299999999999997,0.24618834080717492
2021-01-08 02:00:00,0.62,3.06,0.0,2.426,16.84,1.25,21.77,0.2264584290307763
2021-01-08 03:00:00,0.62,2.86,0.0,2.491,16.61,1.15,21.24,0.217984934086629
2021-01-08 04:00:00,0.62,2.94,0.0,2.48,16.37,1.22,21.15,0.22600472813238773
2021-01-08 05:00:00,0.62,3.33,0.0,2.695,17.95,1.39,23.29,0.22928295405753543
2021-01-08 06:00:00,0.62,4.57,0.0,3.206,21.71,1.5,28.400000000000002,0.23556338028169013
2021-01-08 07:00:00,0.62,6.95,0.03,3.696,25.81,1.72,35.129999999999995,0.2653003131226872
2021-01-08 08:00:00,0.62,9.0,0.61,4.259,28.33,1.61,40.169999999999995,0.29474732387353747
2021-01-08 09:00:00,0.62,9.0,1.79,4.728,28.96,1.54,41.910000000000004,0.3089954664757814
2021-01-08 10:00:00,0.62,8.83,2.85,4.926,27.59,1.62,41.51,0.3353408817152493
2021-01-08 11:00:00,0.62,6.96,3.21,5.212,27.6,1.79,40.18,0.31309109009457436
2021-01-08 12:00:00,0.62,6.53,3.7,5.422,27.28,2.06,40.190000000000005,0.3212241851206768
2021-01-08 13:00:00,0.62,6.1,3.87,5.379,26.56,2.22,39.37,0.32537465074930155
2021-01-08 14:00:00,0.62,6.49,3.06,5.08,27.52,2.25,39.94,0.31096644967451176
2021-01-08 15:00:00,0.62,6.91,1.38,4.497,27.78,2.06,38.75,0.2830967741935484
2021-01-08 16:00:00,0.62,7.56,0.19,4.155,28.53,1.94,38.839999999999996,0.26544799176107103
2021-01-08 17:00:00,0.62,8.48,0.0,4.234,29.46,2.39,40.95,0.2805860805860806
2021-01-08 18:00:00,0.62,8.63,0.0,4.146,28.95,2.84,41.040000000000006,0.29459064327485374
2021-01-08 19:00:00,0.62,7.91,0.0,4.049,28.25,3.15,39.93,0.29251189581768094
2021-01-08 20:00:00,0.62,6.7,0.0,3.761,26.29,3.09,36.7,0.2836512261580381
2021-01-08 21:00:00,0.62,5.37,0.0,3.461,24.12,2.92,33.03,0.26975476839237056
2021-01-08 22:00:00,0.62,4.39,0.0,3.226,22.55,2.91,30.470000000000002,0.259927797833935
2021-01-08 23:00:00,0.62,3.86,0.0,2.927,20.39,2.67,27.54,0.2596223674655047
2021-01-09 00:00:00,0.62,3.47,0.0,2.392,16.97,2.51,23.57,0.28001697072549847
2021-01-09 01:00:00,0.62,3.06,0.0,2.159,15.71,2.57,21.96,0.2846083788706739
2021-01-09 02:00:00,0.62,2.85,0.0,1.994,14.53,2.59,20.59,0.29431762991743565
2021-01-09 03:00:00,0.62,2.48,0.0,1.833,13.34,2.91,19.35,0.310594315245478
2021-01-09 04:00:00,0.62,2.45,0.0,1.812,13.24,3.02,19.330000000000002,0.31505431971029485
2021-01-09 05:00:00,0.62,2.51,0.0,1.926,14.09,2.92,20.14,0.3003972194637537
2021-01-09 06:00:00,0.62,2.75,0.0,2.17,16.03,2.74,22.14,0.27597109304426376
2021-01-09 07:00:00,0.62,3.23,0.01,2.329,17.27,2.75,23.88,0.2768006700167504
2021-01-09 08:00:00,0.62,4.44,0.3,2.901,20.34,2.84,28.54,0.28731604765241764
2021-01-09 09:00:00,0.62,5.86,0.95,3.419,21.54,2.78,31.75,0.32157480314960635
2021-01-09 10:00:00,0.62,6.15,1.4,3.692,21.89,2.63,32.690000000000005,0.3303762618537779
2021-01-09 11:00:00,0.62,5.72,1.61,3.638,21.23,2.4,31.58,0.32773907536415453
2021-01-09 12:00:00,0.62,6.58,1.52,3.563,21.36,2.61,32.69,0.34658917100030595
2021-01-09 13:00:00,0.62,5.33,1.37,3.499,21.23,2.63,31.18,0.3191148171905067
2021-01-09 14:00:00,0.62,4.4,1.02,3.304,21.04,2.56,29.639999999999997,0.29014844804318496
2021-01-09 15:00:00,0.62,4.53,0.5,3.256,22.1,2.52,30.27,0.26990419557317474
2021-01-09 16:00:00,0.62,5.41,0.09,3.181,22.52,2.34,30.98,0.2730794060684313
2021-01-09 17:00:00,0.62,6.58,0.0,3.219,22.86,2.32,32.379999999999995,0.2940086473131563
2021-01-09 18:00:00,0.62,7.99,0.0,3.274,23.01,2.43,34.050000000000004,0.3242290748898678
2021-01-09 19:00:00,0.62,7.32,0.0,3.183,22.53,2.51,32.980000000000004,0.31685870224378404
2021-01-09 20:00:00,0.62,6.0,0.0,3.144,22.16,2.63,31.41,0.294492199936326
2021-01-09 21:00:00,0.62,4.41,0.0,2.641,19.09,2.34,26.46,0.2785336356764928
2021-01-09 22:00:00,0.62,3.62,0.0,2.453,17.78,2.2,24.220000000000002,0.2658959537572254
2021-01-09 23:00:00,0.62,3.28,0.0,2.344,17.31,2.17,23.379999999999995,0.2596236099230112
2021-01-10 00:00:00,0.62,2.94,0.0,2.165,16.29,1.95,21.799999999999997,0.2527522935779817
2021-01-10 01:00:00,0.62,2.8,0.0,2.041,15.49,1.78,20.69,0.2513291445142581
2021-01-10 02:00:00,0.62,2.6,0.0,1.956,14.83,1.84,19.89,0.2543991955756662
2021-01-10 03:00:00,0.62,2.41,0.0,1.802,13.57,2.03,18.630000000000003,0.2716049382716049
2021-01-10 04:00:00,0.62,2.36,0.0,1.846,13.96,1.7,18.64,0.2510729613733905
2021-01-10 05:00:00,0.62,2.42,0.0,1.919,14.56,1.71,19.310000000000002,0.24598653547384772
2021-01-10 06:00:00,0.62,2.48,0.0,2.052,15.42,1.69,20.21,0.23701138050470064
2021-01-10 07:00:00,0.62,2.99,0.0,2.131,15.79,1.87,21.27,0.2576398683591914
2021-01-10 08:00:00,0.62,3.38,0.23,2.236,15.74,1.98,21.95,0.2829157175398634
2021-01-10 09:00:00,0.62,3.67,0.66,2.69,17.42,2.07,24.44,0.28723404255319146
2021-01-10 10:00:00,0.62,4.27,1.12,3.202,19.32,1.91,27.24,0.29074889867841414
2021-01-10 11:00:00,0.62,4.4,1.19,3.44,20.26,1.64,28.110000000000003,0.2792600498043401
2021-01-10 12:00:00,0.62,5.1,1.37,3.508,20.37,1.59,29.05,0.2987951807228916
2021-01-10 13:00:00,0.62,4.4,1.5,3.535,19.66,1.62,27.8,0.2928057553956835
2021-01-10 14:00:00,0.62,3.16,1.23,3.233,18.54,1.75,25.299999999999997,0.2671936758893281
2021-01-10 15:00:00,0.62,3.08,0.54,3.054,19.31,1.73,25.279999999999998,0.23615506329113928
2021-01-10 16:00:00,0.62,3.97,0.09,3.057,20.9,2.09,27.669999999999998,0.2446693169497651
2021-01-10 17:00:00,0.62,4.76,0.0,2.967,20.45,2.66,28.49,0.2822042822042822
2021-01-10 18:00:00,0.62,5.64,0.0,3.213,21.81,3.04,31.11,0.2989392478302797
2021-01-10 19:00:00,0.62,6.44,0.0,3.303,22.36,2.9,32.32,0.30816831683168316
2021-01-10 20:00:00,0.63,5.22,0.0,3.148,21.41,3.12,30.38,0.29526003949967083
2021-01-10 21:00:00,0.62,4.01,0.0,3.008,20.73,3.32,28.68,0.27719665271966526
2021-01-10 22:00:00,0.62,3.67,0.0,2.824,19.22,3.29,26.799999999999997,0.2828358208955224
2021-01-10 23:00:00,0.62,3.41,0.0,2.758,18.76,2.95,25.740000000000002,0.27117327117327117
2021-01-11 00:00:00,0.62,2.87,0.0,2.409,16.66,2.74,22.89,0.27217125382262997
2021-01-11 01:00:00,0.62,2.75,0.0,2.318,15.86,2.71,21.94,0.2771194165907019
2021-01-11 02:00:00,0.62,2.53,0.0,2.307,15.8,2.64,21.59,0.2681797128300139
2021-01-11 03:00:00,0.63,2.41,0.0,2.176,15.26,2.69,20.990000000000002,0.27298713673177705
2021-01-11 04:00:00,0.63,2.39,0.0,2.245,15.82,2.59,21.43,0.26178254783014465
2021-01-11 05:00:00,0.62,2.72,0.0,2.745,18.83,2.3,24.47,0.23048630976706175
2021-01-11 06:00:00,0.62,3.35,0.0,3.281,22.62,2.11,28.7,0.2118466898954704
2021-01-11 07:00:00,0.62,5.96,0.01,3.919,27.13,1.94,35.66,0.2392035894559731
2021-01-11 08:00:00,0.63,8.3,0.62,4.368,28.78,1.76,40.089999999999996,0.2821152407084061
2021-01-11 09:00:00,0.62,9.15,2.14,4.95,29.13,1.4,42.44,0.3136192271442036
2021-01-11 10:00:00,0.62,7.91,3.67,5.469,28.79,1.1,42.089999999999996,0.3159895462105013
2021-01-11 11:00:00,0.62,7.07,4.17,5.802,28.97,0.99,41.82,0.30726924916307985
2021-01-11 12:00:00,0.63,6.06,4.07,5.791,29.09,0.96,40.81,0.2871845135996079
2021-01-11 13:00:00,0.63,5.11,3.91,5.788,29.03,1.03,39.71,0.2689498866784185
2021-01-11 14:00:00,0.62,4.82,3.02,5.365,28.88,1.04,38.38,0.2475247524752475
2021-01-11 15:00:00,0.62,4.94,1.57,4.815,29.28,1.02,37.43000000000001,0.21773978092439217
2021-01-11 16:00:00,0.63,6.9,0.26,4.45,29.58,1.05,38.419999999999995,0.23008849557522126
2021-01-11 17:00:00,0.63,7.91,0.0,4.472,30.58,0.92,40.04,0.23626373626373628
2021-01-11 18:00:00,0.63,9.13,0.0,4.567,31.09,0.76,41.61,0.2528238404229753
2021-01-11 19:00:00,0.63,7.99,0.0,4.423,30.5,0.68,39.800000000000004,0.2336683417085427
2021-01-11 20:00:00,0.63,6.03,0.0,4.344,30.02,0.6,37.28,0.19474248927038626
2021-01-11 21:00:00,0.63,4.23,0.0,3.85,27.35,0.63,32.84,0.1671741778319123
2021-01-11 22:00:00,0.63,3.52,0.0,3.533,25.14,0.62,29.91,0.15947843530591777
2021-01-11 23:00:00,0.63,3.36,0.0,3.334,23.52,0.65,28.159999999999997,0.1647727272727273
2021-01-12 00:00:00,0.63,2.96,0.0,2.555,17.64,0.81,22.04,0.19963702359346644
2021-01-12 01:00:00,0.63,2.56,0.0,2.501,16.43,0.95,20.57,0.20126397666504617
2021-01-12 02:00:00,0.63,2.46,0.0,2.47,16.34,1.09,20.52,0.2037037037037037
2021-01-12 03:00:00,0.63,2.41,0.0,2.376,15.94,1.36,20.34,0.21632251720747298
2021-01-12 04:00:00,0.63,2.46,0.0,2.306,15.69,1.61,20.39,0.23050514958312898
2021-01-12 05:00:00,0.63,2.85,0.0,2.435,16.64,1.72,21.84,0.2380952380952381
2021-01-12 06:00:00,0.63,3.55,0.0,3.029,20.42,1.8,26.400000000000002,0.22651515151515147
2021-01-12 07:00:00,0.63,5.44,0.03,3.714,25.16,2.01,33.27,0.2437631499849714
